management,date,Reco_se,NEE_se,month,Reco,NEE,GPP_f,VPD,ndvi,rh,precip,airt,year,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
conventional,7/11/21,0.032333923,2.453192117,7,8.457756875,0.322257143,6.852397292,287.6756146,0.856598276,90.12251843,0.00068998,19.26885535,2021,18.88201056,0.315792833,192,soybean,6/1/21,NA,1,annual,NA,7/15/20,361,NA,4/1/21,101,NA,5/12/18,1156,7/1/20,10/1/19,NA,40,NA,NA,375,vegetative,vegetative
conventional,7/12/21,0.029130085,1.429785353,7,8.826685208,-1.753147632,9.4143575,24.43721395,0.860043865,93.73997006,0.000974993,18.45072533,2021,18.35808088,0.362400262,193,soybean,6/1/21,NA,1,annual,NA,7/15/20,362,NA,4/1/21,102,NA,5/12/18,1157,7/1/20,10/1/19,NA,41,NA,NA,376,vegetative,vegetative
conventional,7/13/21,0.031839627,1.801091981,7,9.297544583,-1.405168565,10.30096229,234.9237667,0.863223854,91.43209369,8.02E-05,18.87495972,2021,18.38007309,0.335557384,194,soybean,6/1/21,NA,1,annual,NA,7/15/20,363,NA,4/1/21,103,NA,5/12/18,1158,7/1/20,10/1/19,NA,42,NA,NA,377,vegetative,vegetative
conventional,7/14/21,0.031723078,2.494954314,7,9.741770833,-9.777063463,17.17683833,469.4540904,0.866120144,90.90874151,0.000257879,21.07070535,2021,19.56774713,0.328853384,195,soybean,6/1/21,NA,1,annual,NA,7/15/20,364,NA,4/1/21,104,NA,5/12/18,1159,7/1/20,10/1/19,NA,43,NA,NA,378,vegetative,vegetative
conventional,7/15/21,0.035998027,2.562579269,7,9.799419583,-4.232513884,12.63120625,649.296661,0.868713466,83.18617206,1.33E-05,22.29171937,2021,20.64045375,0.317265966,196,soybean,6/1/21,NA,1,annual,NA,7/15/20,365,NA,4/1/21,105,NA,5/12/18,1160,7/1/20,10/1/19,NA,44,NA,NA,379,vegetative,vegetative
conventional,7/16/21,0.026962811,2.718148377,7,9.836481875,-3.755945105,11.80795156,648.3743896,0.870984551,84.31873131,0.000226728,23.28788544,2021,21.68222032,0.307746518,197,soybean,6/1/21,NA,1,annual,NA,7/15/20,366,NA,4/1/21,106,NA,5/12/18,1161,7/1/20,10/1/19,NA,45,NA,NA,380,vegetative,vegetative
conventional,7/17/21,0.027478808,2.149701284,7,9.687005208,-3.299133429,10.14289042,427.9576851,0.87291413,88.29069684,0.0007989,22.08135805,2021,21.20871585,0.322039869,198,soybean,6/1/21,NA,1,annual,NA,7/15/20,367,NA,4/1/21,107,NA,5/12/18,1162,7/1/20,10/1/19,NA,46,NA,NA,381,flowering,reproductive
conventional,7/18/21,0.02253071,1.82448452,7,9.427491875,-1.535293659,10.57088665,104.5311429,0.874482933,95.68368838,0.001058852,20.84161005,2021,20.64427648,0.369273578,199,soybean,6/1/21,NA,1,annual,NA,7/15/20,368,NA,4/1/21,108,NA,5/12/18,1163,7/1/20,10/1/19,NA,47,NA,NA,382,flowering,reproductive
conventional,7/19/21,0.016334417,1.997517201,7,8.977552083,-3.027737317,10.48604438,379.9002043,0.875671691,90.49725449,0.000442441,19.50035089,2021,19.39920165,0.363146567,200,soybean,6/1/21,NA,1,annual,NA,7/15/20,369,NA,4/1/21,109,NA,5/12/18,1164,7/1/20,10/1/19,NA,48,NA,NA,383,flowering,reproductive
conventional,7/20/21,0.030775412,2.213692078,7,8.816851667,-5.50577175,12.9630175,605.0580375,0.876461136,83.87350764,4.61E-05,21.80323245,2021,20.30995712,0.33403636,201,soybean,6/1/21,NA,1,annual,NA,7/15/20,370,NA,4/1/21,110,NA,5/12/18,1165,7/1/20,10/1/19,NA,49,NA,NA,384,flowering,reproductive
conventional,7/21/21,0.028047546,2.020014607,7,8.301145208,-6.190212093,13.49593625,515.3314756,0.876831997,83.84601676,0.000112504,19.4371822,2021,19.79354979,0.318469089,202,soybean,6/1/21,NA,1,annual,NA,7/15/20,371,NA,4/1/21,111,NA,5/12/18,1166,7/1/20,10/1/19,NA,50,NA,NA,385,flowering,reproductive
conventional,7/22/21,0.031477938,2.652832848,7,8.032783542,-6.276646053,12.74481229,859.8983532,0.876765005,74.02014808,1.15E-05,18.3477924,2021,18.79826476,0.304546853,203,soybean,6/1/21,NA,1,annual,NA,7/15/20,372,NA,4/1/21,112,NA,5/12/18,1167,7/1/20,10/1/19,NA,51,NA,NA,386,flowering,reproductive
conventional,7/23/21,0.032512314,2.418125035,7,8.084681458,-7.441586242,12.94384013,655.0594426,0.876240892,76.17777079,5.57E-05,18.09079498,2021,18.36778332,0.289466058,204,soybean,6/1/21,NA,1,annual,NA,7/15/20,373,NA,4/1/21,113,NA,5/12/18,1168,7/1/20,10/1/19,NA,52,NA,NA,387,flowering,reproductive
conventional,7/24/21,0.04400164,2.595043559,7,8.222956458,-5.596724857,11.084785,1062.319489,0.875240387,74.72072013,1.85E-06,18.94873931,2021,18.61576789,0.277313499,205,soybean,6/1/21,NA,1,annual,NA,7/15/20,374,NA,4/1/21,114,NA,5/12/18,1169,7/1/20,10/1/19,NA,53,NA,NA,388,flowering,reproductive
conventional,7/25/21,0.027070503,2.406963026,7,8.368484167,0.398856585,7.35369,353.8743098,0.873744222,89.74502307,0.000371343,19.74711062,2021,19.10904044,0.294021988,206,soybean,6/1/21,NA,1,annual,NA,7/15/20,375,NA,4/1/21,115,NA,5/12/18,1170,7/1/20,10/1/19,NA,54,NA,NA,389,flowering,reproductive
conventional,7/26/21,0.03137331,3.002700046,7,8.383412708,-8.310524181,11.75978063,962.5227532,0.871733127,76.24602106,2.27E-06,21.59890375,2021,20.13411961,0.285621891,207,soybean,6/1/21,NA,1,annual,NA,7/15/20,376,NA,4/1/21,116,NA,5/12/18,1171,7/1/20,10/1/19,NA,55,NA,NA,390,flowering,reproductive
conventional,7/27/21,0.033890057,2.59325586,7,7.833315833,-7.444166757,12.52004208,765.7479,0.869187833,72.98965935,5.79E-05,21.7165425,2021,20.29677687,0.269535404,208,soybean,6/1/21,NA,1,annual,NA,7/15/20,377,NA,4/1/21,117,NA,5/12/18,1172,7/1/20,10/1/19,NA,56,NA,NA,391,pod_development,grain_fill
conventional,7/28/21,0.023525007,2.451029038,7,7.0724075,-4.434418308,9.022119375,591.0029458,0.866094719,78.47951583,2.65E-05,18.77259789,2021,19.33628481,0.261503,209,soybean,6/1/21,NA,1,annual,NA,7/15/20,378,NA,4/1/21,118,NA,5/12/18,1173,7/1/20,10/1/19,NA,57,NA,NA,392,pod_development,grain_fill
conventional,7/29/21,0.024317699,1.93308256,7,6.488716875,1.833946154,4.473183542,265.7623929,0.862504215,88.32902062,0.000451678,18.39386234,2021,18.27050775,0.2676478,210,soybean,6/1/21,NA,1,annual,NA,7/15/20,379,NA,4/1/21,119,NA,5/12/18,1174,7/1/20,10/1/19,NA,58,NA,NA,393,pod_development,grain_fill
conventional,7/30/21,0.019339708,1.587373133,7,6.137559792,-4.230535,10.0516886,714.1789917,0.858532281,77.59115415,5.93E-05,17.44864314,2021,18.1005877,0.28925588,211,soybean,6/1/21,NA,1,annual,NA,7/15/20,380,NA,4/1/21,120,NA,5/12/18,1175,7/1/20,10/1/19,NA,59,NA,NA,394,pod_development,grain_fill
conventional,7/31/21,0.031441944,1.796583979,7,6.131251042,-8.848169083,12.32069125,726.7274867,0.854301013,66.14005752,1.29E-07,15.33582506,2021,16.6830133,0.271512448,212,soybean,6/1/21,NA,1,annual,NA,7/15/20,381,NA,4/1/21,121,NA,5/12/18,1176,7/1/20,10/1/19,NA,60,NA,NA,395,pod_development,grain_fill
conventional,8/1/21,0.035785626,2.239668711,8,6.3899225,-5.025775629,8.333673563,536.2040458,0.849932507,76.99548159,0.000284979,17.27901532,2021,16.90940255,0.265901168,213,soybean,6/1/21,NA,1,annual,NA,7/15/20,382,NA,4/1/21,122,NA,5/12/18,1177,7/1/20,10/1/19,NA,61,NA,NA,396,pod_development,grain_fill
conventional,8/2/21,0.026262453,1.879105425,8,6.540090417,-4.142714,8.443250375,686.6106167,0.845548861,76.71196338,0.000128668,17.42619111,2021,17.38587174,0.283510075,214,soybean,6/1/21,NA,1,annual,NA,7/15/20,383,NA,4/1/21,123,NA,5/12/18,1178,7/1/20,10/1/19,NA,62,NA,NA,397,pod_development,grain_fill
conventional,8/3/21,0.052321129,2.115343237,8,6.8682675,-4.459987437,8.812797917,856.8912341,0.841272169,69.41441519,7.16E-08,17.44166431,2021,17.00310399,0.266629669,215,soybean,6/1/21,NA,1,annual,NA,7/15/20,384,NA,4/1/21,124,NA,5/12/18,1179,7/1/20,10/1/19,NA,63,NA,NA,398,pod_development,grain_fill
conventional,8/4/21,0.050096408,1.90612053,8,7.584481875,-3.271256944,9.443909042,567.8459479,0.83722453,75.45372417,3.12E-06,18.41949981,2021,17.30476182,0.254648209,216,soybean,6/1/21,NA,1,annual,NA,7/15/20,385,NA,4/1/21,125,NA,5/12/18,1180,7/1/20,10/1/19,NA,64,NA,NA,399,pod_development,grain_fill
conventional,8/5/21,0.053968861,1.970493293,8,8.29431,-1.766533846,8.782634479,575.7695292,0.833528039,81.95056889,1.32E-05,19.11501242,2021,18.23044985,0.246427522,217,soybean,6/1/21,NA,1,annual,NA,7/15/20,386,NA,4/1/21,126,NA,5/12/18,1181,7/1/20,10/1/19,NA,65,NA,NA,400,pod_development,grain_fill
conventional,8/6/21,0.069058986,2.09526183,8,9.168954167,0.956497564,7.033804167,1084.208602,0.830304794,70.18957306,6.43E-07,21.83071655,2021,19.58974101,0.236508238,218,soybean,6/1/21,NA,1,annual,NA,7/15/20,387,NA,4/1/21,127,NA,5/12/18,1182,7/1/20,10/1/19,NA,66,NA,NA,401,pod_development,grain_fill
conventional,8/7/21,0.038843779,1.675167079,8,9.591396458,2.49124925,6.667193542,730.7869563,0.827676889,75.00215367,1.73E-05,22.45790873,2021,20.49199146,0.2258556,219,soybean,6/1/21,NA,1,annual,NA,7/15/20,388,NA,4/1/21,128,NA,5/12/18,1183,7/1/20,10/1/19,NA,67,NA,NA,402,pod_development,grain_fill
conventional,8/8/21,0.030505134,2.140424666,8,9.436766042,0.665340622,6.91004,1046.769004,0.825766423,76.9242826,9.62E-05,22.17200162,2021,21.07221231,0.222762857,220,soybean,6/1/21,NA,1,annual,NA,7/15/20,389,NA,4/1/21,129,NA,5/12/18,1184,7/1/20,10/1/19,NA,68,NA,NA,403,pod_development,grain_fill
conventional,8/9/21,0.030376223,1.858663581,8,9.273633333,-1.885814571,9.210056042,949.5113319,0.824695492,77.49454128,9.34E-06,21.92130766,2021,20.86566879,0.218730057,221,soybean,6/1/21,NA,1,annual,NA,7/15/20,390,NA,4/1/21,130,NA,5/12/18,1185,7/1/20,10/1/19,NA,69,NA,NA,404,pod_development,grain_fill
conventional,8/10/21,0.024820317,1.333848581,8,9.169283333,-1.974195548,10.3149725,618.6800417,0.824586192,85.02699254,8.40E-05,22.37954531,2021,21.22004304,0.214436029,222,soybean,6/1/21,NA,1,annual,NA,7/15/20,391,NA,4/1/21,131,NA,5/12/18,1186,7/1/20,10/1/19,NA,70,NA,NA,405,pod_development,grain_fill
conventional,8/11/21,0.028774243,1.048883951,8,9.103072917,0.015876133,8.882231377,1008.100792,0.825560619,83.35705976,0.000204868,24.88752232,2021,22.60697486,0.225764121,223,soybean,6/1/21,NA,1,annual,NA,7/15/20,392,NA,4/1/21,132,NA,5/12/18,1187,7/1/20,10/1/19,NA,71,NA,NA,406,seed_fill,grain_fill
conventional,8/12/21,0.029297108,1.240380617,8,8.748246458,0.319661421,7.498567292,865.9751771,0.827740871,74.20444579,4.52E-05,26.08355293,2021,23.79043883,0.222727475,224,soybean,6/1/21,NA,1,annual,NA,7/15/20,393,NA,4/1/21,133,NA,5/12/18,1188,7/1/20,10/1/19,NA,72,NA,NA,407,seed_fill,grain_fill
conventional,8/13/21,0.028816783,1.289117416,8,8.329943958,2.272509263,4.509833208,1099.328275,0.831234378,71.17741236,1.17E-05,26.43517106,2021,24.41340647,0.211439637,225,soybean,6/1/21,NA,1,annual,NA,7/15/20,394,NA,4/1/21,134,NA,5/12/18,1189,7/1/20,10/1/19,NA,73,NA,NA,408,seed_fill,grain_fill
conventional,8/14/21,0.032578254,1.680747355,8,7.655360417,-0.080817105,6.273172083,587.6091083,0.835982241,71.33111462,8.36E-05,22.63147539,2021,22.97470492,0.206362267,226,soybean,6/1/21,NA,1,annual,NA,7/15/20,395,NA,4/1/21,135,NA,5/12/18,1190,7/1/20,10/1/19,NA,74,NA,NA,409,seed_fill,grain_fill
conventional,8/15/21,0.036830356,1.373766123,8,7.250205417,-3.94547841,8.995,734.1516522,0.841755403,60.49965022,0,19.36183971,2021,20.70253787,0.199217189,227,soybean,6/1/21,NA,1,annual,NA,7/15/20,396,NA,4/1/21,136,NA,5/12/18,1191,7/1/20,10/1/19,NA,75,NA,NA,410,seed_fill,grain_fill
conventional,8/16/21,0.051759239,1.279173817,8,7.55488875,-1.310356541,7.215011042,807.2924417,0.848308869,64.433277,7.10E-08,19.8970589,2021,20.09183011,0.18836461,228,soybean,6/1/21,NA,1,annual,NA,7/15/20,397,NA,4/1/21,137,NA,5/12/18,1192,7/1/20,10/1/19,NA,76,NA,NA,411,seed_fill,grain_fill
conventional,8/17/21,0.025020331,1.603898207,8,7.795866458,-1.034004615,9.445087479,263.3013979,0.855397643,91.26291619,0.000401022,19.15509679,2021,19.4137416,0.20899395,229,soybean,6/1/21,NA,1,annual,NA,7/15/20,398,NA,4/1/21,138,NA,5/12/18,1193,7/1/20,10/1/19,NA,77,NA,NA,412,seed_fill,grain_fill
conventional,8/18/21,0.032721458,1.371034901,8,8.250006875,-0.684100043,8.784272292,541.4988958,0.862776728,90.27546285,0.000104442,21.49503813,2021,20.35967654,0.227718032,230,soybean,6/1/21,NA,1,annual,NA,7/15/20,399,NA,4/1/21,139,NA,5/12/18,1194,7/1/20,10/1/19,NA,78,NA,NA,413,seed_fill,grain_fill
conventional,8/19/21,0.010809293,2.203608043,8,8.418556042,-1.514349063,7.603417708,233.1526574,0.87020113,97.33491119,0.001460794,21.50827258,2021,20.99204812,0.306935802,231,soybean,6/1/21,NA,1,annual,NA,7/15/20,400,NA,4/1/21,140,NA,5/12/18,1195,7/1/20,10/1/19,NA,79,NA,NA,414,seed_fill,grain_fill
conventional,8/20/21,0.018065025,1.982487425,8,8.355732292,0.76567839,6.731521042,365.4255833,0.877425852,89.34509663,9.23E-05,22.10460736,2021,21.21588724,0.311686582,232,soybean,6/1/21,NA,1,annual,NA,7/15/20,401,NA,4/1/21,141,NA,5/12/18,1196,7/1/20,10/1/19,NA,80,NA,NA,415,seed_fill,grain_fill
conventional,8/21/21,0.021588583,1.801908615,8,8.29467625,-2.094622,9.204217521,472.4664871,0.8842059,88.46065532,0.000105519,22.86913341,2021,21.86073583,0.302673319,233,soybean,6/1/21,NA,1,annual,NA,7/15/20,402,NA,4/1/21,142,NA,5/12/18,1197,7/1/20,10/1/19,NA,81,NA,NA,416,seed_fill,grain_fill
conventional,8/22/21,0.012878034,2.17739414,8,8.055134375,4.182779222,4.089633188,133.4432438,0.890296276,95.08330837,0.001096186,21.04580015,2021,21.14254564,0.322431657,234,soybean,6/1/21,NA,1,annual,NA,7/15/20,403,NA,4/1/21,143,NA,5/12/18,1198,7/1/20,10/1/19,NA,82,NA,NA,417,seed_fill,grain_fill
conventional,8/23/21,0.015204929,1.544506552,8,7.83897375,2.65679,6.116434583,20.43801156,0.895451986,97.35438271,0.001084292,20.55310418,2021,20.44719841,0.36581733,235,soybean,6/1/21,NA,1,annual,NA,7/15/20,404,NA,4/1/21,144,NA,5/12/18,1199,7/1/20,10/1/19,NA,83,NA,NA,418,seed_fill,grain_fill
conventional,8/24/21,0.022905885,1.660934617,8,7.651490208,-4.532831725,10.72367229,634.3511375,0.899428033,85.44243301,4.50E-05,22.50279309,2021,21.20014558,0.343718968,236,soybean,6/1/21,NA,1,annual,NA,7/15/20,405,NA,4/1/21,145,NA,5/12/18,1200,7/1/20,10/1/19,NA,84,NA,NA,419,seed_fill,grain_fill
conventional,8/25/21,0.027243546,2.440342609,8,7.372872708,-1.703896364,6.557653333,923.9273354,0.901979423,76.60778478,1.22E-07,23.22838507,2021,21.65687722,0.3186652,237,soybean,6/1/21,NA,1,annual,NA,7/15/20,406,NA,4/1/21,146,NA,5/12/18,1201,7/1/20,10/1/19,NA,85,NA,NA,420,seed_fill,grain_fill
conventional,8/26/21,0.025866646,2.180009876,8,7.14523375,-1.025278794,7.038252083,771.5468,0.902861158,79.62549812,5.80E-06,24.83902639,2021,22.78290353,0.300001451,238,soybean,6/1/21,NA,1,annual,NA,7/15/20,407,NA,4/1/21,147,NA,5/12/18,1202,7/1/20,10/1/19,NA,86,NA,NA,421,seed_fill,grain_fill
conventional,8/27/21,0.022177144,1.806053314,8,6.942034167,-1.796689429,6.69749125,629.4352146,0.901828244,80.6974577,5.56E-05,23.87446604,2021,22.93137345,0.288330402,239,soybean,6/1/21,NA,1,annual,NA,7/15/20,408,NA,4/1/21,148,NA,5/12/18,1203,7/1/20,10/1/19,NA,87,NA,NA,422,seed_fill,grain_fill
conventional,8/28/21,0.016428656,1.283866932,8,6.938335625,-0.609510889,7.4907165,345.1637063,0.898635685,75.37269031,9.95E-05,19.24011749,2021,20.86023889,0.282136331,240,soybean,6/1/21,NA,1,annual,NA,7/15/20,409,NA,4/1/21,149,NA,5/12/18,1204,7/1/20,10/1/19,NA,88,NA,NA,423,seed_fill,grain_fill
conventional,8/29/21,0.032312047,1.794016082,8,7.174619375,-3.728682333,10.90329604,429.8417917,0.893061172,88.9136851,1.71E-05,18.42546759,2021,19.20600567,0.279392486,241,soybean,6/1/21,NA,1,annual,NA,7/15/20,410,NA,4/1/21,150,NA,5/12/18,1205,7/1/20,10/1/19,NA,89,NA,NA,424,seed_fill,grain_fill
conventional,8/30/21,0.023927493,1.879064107,8,7.680258958,-1.696254684,8.292335521,393.9652,0.885139727,91.45883782,0.000273175,21.51964134,2021,20.53343059,0.287930068,242,soybean,6/1/21,NA,1,annual,NA,7/15/20,411,NA,4/1/21,151,NA,5/12/18,1206,7/1/20,10/1/19,NA,90,NA,NA,425,seed_fill,grain_fill
conventional,8/31/21,0.022637796,1.90091965,8,7.737073333,-3.31432827,8.934818438,801.8892292,0.875169615,73.44939109,1.73E-07,20.08927879,2021,19.92966367,0.286765767,243,soybean,6/1/21,NA,1,annual,NA,7/15/20,412,NA,4/1/21,152,NA,5/12/18,1207,7/1/20,10/1/19,NA,91,NA,NA,426,seed_fill,grain_fill
conventional,9/1/21,0.01873631,1.78841847,9,7.375891042,4.806564059,1.61927,34.66517292,0.863473763,92.89123457,0.002451401,16.7666309,2021,18.19534216,0.318587056,244,soybean,6/1/21,NA,1,annual,NA,7/15/20,413,NA,4/1/21,153,NA,5/12/18,1208,7/1/20,10/1/19,NA,92,NA,NA,427,seed_fill,grain_fill
conventional,9/2/21,0.02653857,1.785130731,9,7.110352708,-0.460885,6.363348333,546.6556915,0.850375095,77.69451656,0.001263013,14.99768108,2021,16.52992957,0.365122764,245,soybean,6/1/21,NA,1,annual,NA,7/15/20,414,NA,4/1/21,154,NA,5/12/18,1209,7/1/20,10/1/19,NA,93,NA,NA,428,seed_fill,grain_fill
conventional,9/3/21,0.023587004,1.168300011,9,6.978771042,-3.097043524,9.196454583,482.2551021,0.836196536,75.54234876,1.60E-05,14.9081123,2021,16.25452766,0.329614038,246,soybean,6/1/21,NA,1,annual,NA,7/15/20,415,NA,4/1/21,155,NA,5/12/18,1210,7/1/20,10/1/19,NA,94,NA,NA,429,seed_fill,grain_fill
conventional,9/4/21,0.028971351,1.827762345,9,6.897815833,-4.724779733,8.654773729,696.8894438,0.821261013,78.18580885,1.92E-08,16.33800786,2021,16.64644275,0.310536464,247,soybean,6/1/21,NA,1,annual,NA,7/15/20,416,NA,4/1/21,156,NA,5/12/18,1211,7/1/20,10/1/19,NA,95,NA,NA,430,seed_fill,grain_fill
conventional,9/5/21,0.010155803,1.226695976,9,6.624534583,4.115037063,3.947944792,114.1936,0.805891451,91.16784336,9.82E-05,16.5821806,2021,16.49322948,0.303258527,248,soybean,6/1/21,NA,1,annual,NA,7/15/20,417,NA,4/1/21,157,NA,5/12/18,1212,7/1/20,10/1/19,NA,96,NA,NA,431,seed_fill,grain_fill
conventional,9/6/21,0.025409164,1.990527796,9,6.40003375,1.693479722,4.350702292,580.8700875,0.790410776,81.8605113,7.60E-05,17.79040108,2021,17.72967181,0.301314361,249,soybean,6/1/21,NA,1,annual,NA,7/15/20,418,NA,4/1/21,158,NA,5/12/18,1213,7/1/20,10/1/19,NA,97,NA,NA,432,seed_fill,grain_fill
conventional,9/7/21,0.021587031,1.440556311,9,6.031724167,-3.488335353,7.249090354,783.2754,0.775141912,75.04857038,4.23E-07,16.78067026,2021,17.02300709,0.291070073,250,soybean,6/1/21,NA,1,annual,NA,7/15/20,419,NA,4/1/21,159,NA,5/12/18,1214,7/1/20,10/1/19,NA,98,NA,NA,433,seed_fill,grain_fill
conventional,9/8/21,0.024442931,1.730173755,9,5.976927917,1.174668667,4.07947875,631.6555833,0.760407785,82.95620113,0.000339295,19.60547775,2021,18.25967878,0.283946159,251,soybean,6/1/21,NA,1,annual,NA,7/15/20,420,NA,4/1/21,160,NA,5/12/18,1215,7/1/20,10/1/19,NA,99,NA,NA,434,seed_fill,grain_fill
conventional,9/9/21,0.008641137,1.321838139,9,5.882130417,1.033811528,4.080695,130.0643813,0.746531321,95.29412611,0.000478395,18.39521688,2021,18.6617017,0.331316747,252,soybean,6/1/21,NA,1,annual,NA,7/15/20,421,NA,4/1/21,161,NA,5/12/18,1216,7/1/20,10/1/19,NA,100,NA,NA,435,seed_fill,grain_fill
conventional,9/10/21,0.015140396,1.129462804,9,5.680159583,-2.269589286,6.779221646,591.6027479,0.733835445,75.91943113,3.21E-05,15.40241076,2021,16.90772233,0.321722151,253,soybean,6/1/21,NA,1,annual,NA,7/15/20,422,NA,4/1/21,162,NA,5/12/18,1217,7/1/20,10/1/19,NA,101,NA,NA,436,maturity,mature
conventional,9/11/21,0.029403306,1.284002932,9,5.667338125,-1.341493128,6.477483125,741.2946667,0.722643083,74.52833634,6.99E-06,15.70725085,2021,16.09250897,0.306927313,254,soybean,6/1/21,NA,1,annual,NA,7/15/20,423,NA,4/1/21,163,NA,5/12/18,1218,7/1/20,10/1/19,NA,102,NA,NA,437,maturity,mature
conventional,9/12/21,0.026773757,1.212018815,9,5.855244792,1.376681125,4.478544936,687.0305417,0.71327716,81.89049166,4.29E-05,19.26834148,2021,17.89326765,0.295461271,255,soybean,6/1/21,NA,1,annual,NA,7/15/20,424,NA,4/1/21,164,NA,5/12/18,1219,7/1/20,10/1/19,NA,103,NA,NA,438,maturity,mature
conventional,9/13/21,0.015231366,0.968478558,9,5.840774375,1.122047175,4.284994896,705.4869,0.706060602,78.12266037,4.25E-05,18.91554778,2021,18.82554668,0.290888447,256,soybean,6/1/21,NA,1,annual,NA,7/15/20,425,NA,4/1/21,165,NA,5/12/18,1220,7/1/20,10/1/19,NA,104,NA,NA,439,maturity,mature
conventional,9/14/21,0.027904013,1.006906973,9,5.797151458,0.48540081,4.910897154,539.0503063,0.701292628,78.19381041,6.22E-06,18.19838168,2021,17.90826569,0.279668144,257,soybean,6/1/21,NA,1,annual,NA,7/15/20,426,NA,4/1/21,166,NA,5/12/18,1221,7/1/20,10/1/19,NA,105,NA,NA,440,maturity,mature
conventional,9/15/21,0.021955455,0.985162269,9,5.945843333,1.796911977,3.918955208,492.6561702,0.699003579,88.97092153,0.000678025,20.84659522,2021,19.56520352,0.287678581,258,soybean,6/1/21,NA,1,annual,NA,7/15/20,427,NA,4/1/21,167,NA,5/12/18,1222,7/1/20,10/1/19,NA,106,NA,NA,441,maturity,mature
conventional,9/16/21,0.014538409,0.971200013,9,5.736019167,2.071412306,2.758521667,309.1001771,0.698948736,87.67009728,0.000264203,18.03137741,2021,18.43923999,0.33485149,259,soybean,6/1/21,NA,1,annual,NA,7/15/20,428,NA,4/1/21,168,NA,5/12/18,1223,7/1/20,10/1/19,NA,107,NA,NA,442,maturity,mature
conventional,9/17/21,0.010494558,0.637724044,9,5.580742292,2.481573514,2.276816917,315.5884375,0.700857613,88.27522211,1.28E-05,18.54719283,2021,18.47149795,0.319990579,260,soybean,6/1/21,NA,1,annual,NA,7/15/20,429,NA,4/1/21,169,NA,5/12/18,1224,7/1/20,10/1/19,NA,108,NA,NA,443,maturity,mature
conventional,9/18/21,0.016367409,0.65937618,9,5.439406458,1.251533381,3.6437395,642.5121854,0.704459726,88.0887363,3.64E-05,19.50300353,2021,19.08473096,0.311382219,261,soybean,6/1/21,NA,1,annual,NA,7/15/20,430,NA,4/1/21,170,NA,5/12/18,1225,7/1/20,10/1/19,NA,109,NA,NA,444,maturity,mature
conventional,9/19/21,0.019086035,0.62787157,9,5.069075208,0.460294085,4.269914583,725.2094609,0.709484588,73.25530579,1.79E-08,15.9954374,2021,17.65031125,0.300802252,262,soybean,6/1/21,NA,1,annual,NA,7/15/20,431,NA,4/1/21,171,NA,5/12/18,1226,7/1/20,10/1/19,NA,110,NA,NA,445,maturity,mature
conventional,9/20/21,0.026224426,0.640065313,9,4.838764167,1.270490375,3.356983188,759.4891458,0.715661715,80.667317,2.72E-07,15.41227016,2021,16.30018236,0.289494912,263,soybean,6/1/21,NA,1,annual,NA,7/15/20,432,NA,4/1/21,172,NA,5/12/18,1227,7/1/20,10/1/19,NA,111,NA,NA,446,maturity,mature
conventional,9/21/21,0.016086052,0.713482562,9,4.659320208,2.48921045,1.865443208,527.3703106,0.72272062,83.52125882,2.58E-06,15.97963518,2021,16.57668322,0.281107008,264,soybean,6/1/21,NA,1,annual,NA,7/15/20,433,NA,4/1/21,173,NA,5/12/18,1228,7/1/20,10/1/19,NA,112,NA,NA,447,maturity,mature
conventional,9/22/21,0.010244734,0.570183949,9,4.611107292,2.821075462,1.587164747,570.6693479,0.730390818,89.84701881,9.18E-05,19.6447518,2021,18.2961511,0.278998468,265,soybean,6/1/21,NA,1,annual,NA,7/15/20,434,NA,4/1/21,174,NA,5/12/18,1229,7/1/20,10/1/19,NA,113,NA,NA,448,maturity,mature
conventional,9/23/21,0.010428157,0.421102059,9,4.433821458,2.646649578,1.872706458,566.442375,0.738401825,87.52907321,0.000314758,20.72152465,2021,19.58112432,0.283037738,266,soybean,6/1/21,NA,1,annual,NA,7/15/20,435,NA,4/1/21,175,NA,5/12/18,1230,7/1/20,10/1/19,NA,114,NA,NA,449,maturity,mature
conventional,9/24/21,0.022408888,0.443078181,9,3.9974675,0.906302279,2.060542583,511.0990304,0.746483153,84.03789274,0.001590187,16.49559317,2021,17.84862297,0.361641909,267,soybean,6/1/21,NA,1,annual,NA,7/15/20,436,NA,4/1/21,176,NA,5/12/18,1231,7/1/20,10/1/19,NA,115,NA,NA,450,maturity,mature
conventional,9/25/21,0.017158864,0.73044564,9,3.600535208,0.586824037,2.416022083,708.2976292,0.754364319,75.66808242,5.04E-08,15.80682001,2021,16.0969523,0.334632528,268,soybean,6/1/21,NA,1,annual,NA,7/15/20,437,NA,4/1/21,177,NA,5/12/18,1232,7/1/20,10/1/19,NA,116,NA,NA,451,maturity,mature
