"Date Time, GMT-04:00","Temp, °F (LGR S/N: 20205284, SEN S/N: 20168088, LBL: Air Temperature)","RH, % (LGR S/N: 20205284, SEN S/N: 20168088)","PAR, µmol/m²/s (LGR S/N: 20205284, SEN S/N: 20189138)","Temp, °F (LGR S/N: 20205284, SEN S/N: 20245643, LBL: Soil Temperature)"
6/2/2020 11:05,62.233,59.1,338.7,62.233
6/2/2020 11:05,62.233,59,273.7,62.191
6/2/2020 11:05,62.233,59.1,266.2,62.191
6/2/2020 11:05,62.233,59,331.2,62.233
6/2/2020 11:05,62.233,59.1,276.2,62.191
6/2/2020 11:05,62.233,59.1,281.2,62.191
6/2/2020 11:05,62.233,59,306.2,62.191
6/2/2020 11:05,62.233,59.1,283.7,62.191
6/2/2020 11:05,62.233,59.1,263.7,62.191
6/2/2020 11:05,62.233,59,328.7,62.191
6/2/2020 11:05,62.233,59.1,303.7,62.191
6/2/2020 11:05,62.233,59.1,306.2,62.191
6/2/2020 11:06,62.233,59,286.2,62.191
6/2/2020 11:06,62.233,59,321.2,62.233
6/2/2020 11:06,62.233,59,353.7,62.191
6/2/2020 11:06,62.233,58.9,321.2,62.191
6/2/2020 11:06,62.233,58.9,323.7,62.191
6/2/2020 11:06,62.233,58.9,328.7,62.191
6/2/2020 11:06,62.233,58.8,303.7,62.191
6/2/2020 11:06,62.233,58.7,298.7,62.191
6/2/2020 11:06,62.233,58.7,286.2,62.233
6/2/2020 11:06,62.233,58.7,288.7,62.191
6/2/2020 11:06,62.233,58.7,311.2,62.191
6/2/2020 11:06,62.233,58.6,303.7,62.191
6/2/2020 11:06,62.233,58.7,326.2,62.191
6/2/2020 11:06,62.233,58.7,326.2,62.233
6/2/2020 11:06,62.233,58.7,326.2,62.191
6/2/2020 11:06,62.233,58.7,288.7,62.191
6/2/2020 11:06,62.233,58.7,316.2,62.191
6/2/2020 11:06,62.233,58.8,286.2,62.191
6/2/2020 11:06,62.233,58.8,318.7,62.191
6/2/2020 11:06,62.233,58.9,291.2,62.191
6/2/2020 11:06,62.233,58.9,316.2,62.191
6/2/2020 11:06,62.233,58.9,323.7,62.191
6/2/2020 11:06,62.233,59,333.7,62.191
6/2/2020 11:06,62.233,59,316.2,62.191
6/2/2020 11:06,62.233,59,313.7,62.191
6/2/2020 11:06,62.233,59,308.7,62.191
6/2/2020 11:06,62.233,59,318.7,62.191
6/2/2020 11:06,62.233,59.1,308.7,62.233
6/2/2020 11:06,62.233,59,308.7,62.191
6/2/2020 11:06,62.233,59,308.7,62.191
6/2/2020 11:06,62.233,59.1,331.2,62.191
6/2/2020 11:06,62.233,59.1,298.7,62.191
6/2/2020 11:06,62.233,59.1,306.2,62.191
6/2/2020 11:06,62.233,59.1,311.2,62.191
6/2/2020 11:06,62.233,59.1,271.2,62.233
6/2/2020 11:06,62.233,59,313.7,62.191
6/2/2020 11:06,62.233,59.1,318.7,62.191
6/2/2020 11:06,62.233,59,298.7,62.191
6/2/2020 11:06,62.233,58.9,346.2,62.191
6/2/2020 11:06,62.233,58.9,313.7,62.233
6/2/2020 11:06,62.233,58.7,303.7,62.191
6/2/2020 11:06,62.233,58.7,348.7,62.191
6/2/2020 11:06,62.191,58.6,316.2,62.191
6/2/2020 11:06,62.191,58.5,288.7,62.191
6/2/2020 11:06,62.191,58.5,298.7,62.191
6/2/2020 11:06,62.191,58.4,326.2,62.191
6/2/2020 11:06,62.233,58.4,303.7,62.191
6/2/2020 11:06,62.191,58.3,281.2,62.233
6/2/2020 11:06,62.191,58.2,301.2,62.191
6/2/2020 11:06,62.191,58.2,318.7,62.191
6/2/2020 11:06,62.233,58.2,288.7,62.191
6/2/2020 11:06,62.191,58.1,343.7,62.191
6/2/2020 11:06,62.191,58.1,318.7,62.191
6/2/2020 11:06,62.191,58,303.7,62.191
6/2/2020 11:06,62.191,58,351.2,62.148
6/2/2020 11:06,62.191,58,328.7,62.233
6/2/2020 11:06,62.191,58,341.2,62.191
6/2/2020 11:06,62.191,58,343.7,62.191
6/2/2020 11:06,62.191,58,316.2,62.191
6/2/2020 11:06,62.191,58,356.2,62.233
6/2/2020 11:07,62.191,58,333.7,62.191
6/2/2020 11:07,62.191,58,328.7,62.191
6/2/2020 11:07,62.191,57.9,343.7,62.191
6/2/2020 11:07,62.191,58,313.7,62.191
6/2/2020 11:07,62.191,57.9,326.2,62.191
6/2/2020 11:07,62.191,57.9,301.2,62.191
6/2/2020 11:07,62.191,57.8,311.2,62.191
6/2/2020 11:07,62.191,57.8,338.7,62.191
6/2/2020 11:07,62.191,57.7,323.7,62.191
6/2/2020 11:07,62.191,57.7,308.7,62.191
6/2/2020 11:07,62.191,57.7,301.2,62.191
6/2/2020 11:07,62.191,57.6,308.7,62.191
6/2/2020 11:07,62.191,57.6,318.7,62.191
6/2/2020 11:07,62.191,57.6,343.7,62.191
6/2/2020 11:07,62.191,57.5,346.2,62.191
6/2/2020 11:07,62.191,57.5,306.2,62.191
6/2/2020 11:07,62.191,57.5,341.2,62.191
6/2/2020 11:07,62.191,57.5,353.7,62.191
6/2/2020 11:07,62.191,57.5,336.2,62.191
6/2/2020 11:07,62.191,57.5,306.2,62.191
6/2/2020 11:07,62.191,57.5,338.7,62.233
6/2/2020 11:07,62.191,57.5,348.7,62.191
6/2/2020 11:07,62.191,57.5,308.7,62.191
6/2/2020 11:07,62.191,57.5,336.2,62.191
6/2/2020 11:07,62.191,57.5,333.7,62.191
6/2/2020 11:07,62.191,57.6,323.7,62.191
6/2/2020 11:07,62.191,57.6,316.2,62.191
6/2/2020 11:07,62.191,57.6,308.7,62.191
6/2/2020 11:07,62.191,57.7,301.2,62.191
6/2/2020 11:07,62.191,57.7,341.2,62.191
6/2/2020 11:07,62.191,57.8,308.7,62.191
6/2/2020 11:07,62.191,57.8,363.7,62.191
6/2/2020 11:07,62.191,57.9,378.7,62.191
6/2/2020 11:07,62.191,58,363.7,62.191
6/2/2020 11:07,62.233,58,313.7,62.191
6/2/2020 11:07,62.191,58,308.7,62.191
6/2/2020 11:07,62.191,58,351.2,62.191
6/2/2020 11:07,62.191,58,301.2,62.191
6/2/2020 11:07,62.233,58.1,301.2,62.191
6/2/2020 11:07,62.191,58.1,381.2,62.191
6/2/2020 11:07,62.233,58.1,311.2,62.191
6/2/2020 11:07,62.233,58.2,343.7,62.191
6/2/2020 11:07,62.191,58.2,316.2,62.191
6/2/2020 11:07,62.233,58.2,316.2,62.191
6/2/2020 11:07,62.233,58.2,338.7,62.191
6/2/2020 11:07,62.233,58.2,321.2,62.191
6/2/2020 11:07,62.233,58.2,328.7,62.191
6/2/2020 11:07,62.233,58.2,338.7,62.191
6/2/2020 11:07,62.233,58.2,341.2,62.191
6/2/2020 11:07,62.233,58.2,331.2,62.191
6/2/2020 11:07,62.233,58.3,306.2,62.191
6/2/2020 11:07,62.233,58.3,328.7,62.191
6/2/2020 11:07,62.233,58.3,321.2,62.105
6/2/2020 11:07,62.233,58.3,308.7,62.191
6/2/2020 11:07,62.233,58.3,383.7,62.191
6/2/2020 11:07,62.233,58.3,313.7,62.233
6/2/2020 11:07,62.233,58.3,343.7,62.191
6/2/2020 11:07,62.233,58.3,363.7,62.191
6/2/2020 11:07,62.233,58.3,321.2,62.191
6/2/2020 11:07,62.233,58.3,366.2,62.191
6/2/2020 11:08,62.233,58.3,353.7,62.191
6/2/2020 11:08,62.233,58.3,308.7,62.191
6/2/2020 11:08,62.233,58.4,331.2,62.191
6/2/2020 11:08,62.233,58.4,303.7,62.191
6/2/2020 11:08,62.233,58.5,381.2,62.191
6/2/2020 11:08,62.233,58.5,321.2,62.191
6/2/2020 11:08,62.233,58.5,333.7,62.191
6/2/2020 11:08,62.233,58.6,341.2,62.191
6/2/2020 11:08,62.233,58.5,313.7,62.191
6/2/2020 11:08,62.233,58.5,331.2,62.191
6/2/2020 11:08,62.233,58.6,331.2,62.191
6/2/2020 11:08,62.233,58.6,353.7,62.191
6/2/2020 11:08,62.233,58.5,318.7,62.191
6/2/2020 11:08,62.233,58.5,338.7,62.191
6/2/2020 11:08,62.233,58.5,333.7,62.191
6/2/2020 11:08,62.233,58.6,336.2,62.191
6/2/2020 11:08,62.233,58.5,446.2,62.191
6/2/2020 11:08,62.233,58.5,318.7,62.191
6/2/2020 11:08,62.233,58.5,358.7,62.191
6/2/2020 11:08,62.233,58.5,301.2,62.191
6/2/2020 11:08,62.233,58.5,281.2,62.191
6/2/2020 11:08,62.233,58.5,321.2,62.191
6/2/2020 11:08,62.233,58.4,311.2,62.191
6/2/2020 11:08,62.233,58.4,318.7,62.191
6/2/2020 11:08,62.233,58.4,321.2,62.191
6/2/2020 11:08,62.233,58.5,328.7,62.233
6/2/2020 11:08,62.233,58.5,368.7,62.233
6/2/2020 11:08,62.233,58.5,321.2,62.191
6/2/2020 11:08,62.233,58.5,296.2,62.191
6/2/2020 11:08,62.233,58.5,326.2,62.191
6/2/2020 11:08,62.233,58.5,346.2,62.191
6/2/2020 11:08,62.233,58.5,336.2,62.191
6/2/2020 11:08,62.233,58.5,308.7,62.191
6/2/2020 11:08,62.233,58.5,286.2,62.191
6/2/2020 11:08,62.233,58.4,336.2,62.191
6/2/2020 11:08,62.233,58.4,336.2,62.191
6/2/2020 11:08,62.233,58.3,301.2,62.191
6/2/2020 11:08,62.233,58.3,318.7,62.191
6/2/2020 11:08,62.233,58.3,318.7,62.191
6/2/2020 11:08,62.233,58.3,331.2,62.191
6/2/2020 11:08,62.233,58.3,348.7,62.191
6/2/2020 11:08,62.233,58.3,351.2,62.191
6/2/2020 11:08,62.233,58.4,318.7,62.191
6/2/2020 11:08,62.233,58.4,331.2,62.191
6/2/2020 11:08,62.233,58.5,316.2,62.191
6/2/2020 11:08,62.233,58.5,321.2,62.191
6/2/2020 11:08,62.233,58.5,321.2,62.191
6/2/2020 11:08,62.233,58.6,328.7,62.191
6/2/2020 11:08,62.276,58.6,298.7,62.191
6/2/2020 11:08,62.276,58.7,303.7,62.191
6/2/2020 11:08,62.276,58.7,321.2,62.191
6/2/2020 11:08,62.276,58.8,298.7,62.191
6/2/2020 11:08,62.276,58.8,311.2,62.191
6/2/2020 11:08,62.276,58.9,326.2,62.191
6/2/2020 11:08,62.276,58.9,306.2,62.191
6/2/2020 11:08,62.276,58.9,311.2,62.191
6/2/2020 11:08,62.276,59,321.2,62.191
6/2/2020 11:08,62.276,59,313.7,62.191
6/2/2020 11:08,62.276,59.1,288.7,62.191
6/2/2020 11:08,62.276,59,328.7,62.191
6/2/2020 11:09,62.276,59.1,301.2,62.191
6/2/2020 11:09,62.276,59.1,316.2,62.062
6/2/2020 11:09,62.276,59.1,321.2,62.191
6/2/2020 11:09,62.276,59.2,351.2,62.191
6/2/2020 11:09,62.276,59.2,353.7,62.191
6/2/2020 11:09,62.276,59.3,293.7,62.191
6/2/2020 11:09,62.276,59.3,293.7,62.062
6/2/2020 11:09,62.276,59.3,311.2,62.191
6/2/2020 11:09,62.276,59.4,341.2,62.191
6/2/2020 11:09,62.276,59.3,318.7,62.191
6/2/2020 11:09,62.276,59.4,306.2,62.191
6/2/2020 11:09,62.276,59.4,333.7,62.191
6/2/2020 11:09,62.276,59.3,328.7,62.191
6/2/2020 11:09,62.276,59.4,296.2,62.191
6/2/2020 11:09,62.276,59.4,293.7,62.233
6/2/2020 11:09,62.276,59.4,316.2,62.191
6/2/2020 11:09,62.319,59.5,293.7,62.191
6/2/2020 11:09,62.319,59.5,331.2,62.191
6/2/2020 11:09,62.319,59.5,328.7,62.191
6/2/2020 11:09,62.319,59.5,303.7,62.191
6/2/2020 11:09,62.319,59.6,313.7,62.191
6/2/2020 11:09,62.319,59.6,318.7,62.191
6/2/2020 11:09,62.319,59.5,308.7,62.191
6/2/2020 11:09,62.319,59.5,291.2,62.191
6/2/2020 11:09,62.319,59.5,278.7,62.191
6/2/2020 11:09,62.319,59.5,318.7,62.191
6/2/2020 11:09,62.319,59.6,291.2,62.191
6/2/2020 11:09,62.319,59.5,316.2,62.191
6/2/2020 11:09,62.319,59.6,298.7,62.191
6/2/2020 11:09,62.319,59.6,306.2,62.191
6/2/2020 11:09,62.319,59.6,311.2,62.191
6/2/2020 11:09,62.319,59.5,301.2,62.191
6/2/2020 11:09,62.319,59.6,361.2,62.191
6/2/2020 11:09,62.319,59.6,326.2,62.191
6/2/2020 11:09,62.319,59.6,318.7,62.191
6/2/2020 11:09,62.319,59.5,313.7,62.191
6/2/2020 11:09,62.319,59.5,306.2,62.191
6/2/2020 11:09,62.319,59.5,291.2,62.191
6/2/2020 11:09,62.319,59.4,308.7,62.191
6/2/2020 11:09,62.319,59.4,261.2,62.191
6/2/2020 11:09,62.319,59.4,331.2,62.191
6/2/2020 11:09,62.319,59.4,321.2,62.191
6/2/2020 11:09,62.319,59.4,286.2,62.191
6/2/2020 11:09,62.319,59.4,328.7,62.191
6/2/2020 11:09,62.319,59.3,311.2,62.191
6/2/2020 11:09,62.319,59.3,303.7,62.191
6/2/2020 11:09,62.319,59.3,316.2,62.191
6/2/2020 11:09,62.319,59.3,313.7,62.191
6/2/2020 11:09,62.319,59.3,263.7,62.191
6/2/2020 11:09,62.319,59.2,308.7,62.191
6/2/2020 11:09,62.319,59.2,311.2,62.191
6/2/2020 11:09,62.319,59.2,293.7,62.191
6/2/2020 11:09,62.362,59.2,271.2,62.191
6/2/2020 11:09,62.319,59.2,298.7,62.191
6/2/2020 11:09,62.319,59.2,311.2,62.191
6/2/2020 11:09,62.319,59.1,318.7,62.191
6/2/2020 11:09,62.319,59.1,281.2,62.191
6/2/2020 11:09,62.319,59.1,328.7,62.191
6/2/2020 11:09,62.319,59,288.7,62.191
6/2/2020 11:09,62.319,59.1,281.2,62.191
6/2/2020 11:10,62.319,59,306.2,62.191
6/2/2020 11:10,62.362,59,261.2,62.191
6/2/2020 11:10,62.319,58.9,261.2,62.191
6/2/2020 11:10,62.362,58.9,338.7,62.191
6/2/2020 11:10,62.319,58.9,313.7,62.191
6/2/2020 11:10,62.362,58.9,308.7,62.148
6/2/2020 11:10,62.319,58.8,288.7,62.191
6/2/2020 11:10,62.362,58.8,318.7,62.276
6/2/2020 11:10,62.362,58.8,321.2,62.191
6/2/2020 11:10,62.319,58.7,301.2,62.191
6/2/2020 11:10,62.362,58.7,338.7,62.191
6/2/2020 11:10,62.319,58.6,323.7,62.191
6/2/2020 11:10,62.362,58.6,321.2,62.191
6/2/2020 11:10,62.362,58.5,333.7,62.191
6/2/2020 11:10,62.362,58.5,323.7,62.191
6/2/2020 11:10,62.362,58.6,291.2,62.191
6/2/2020 11:10,62.319,58.5,313.7,62.191
6/2/2020 11:10,62.319,58.5,296.2,62.191
6/2/2020 11:10,62.319,58.4,308.7,62.191
6/2/2020 11:10,62.319,58.4,288.7,62.191
6/2/2020 11:10,62.319,58.3,313.7,62.062
6/2/2020 11:10,62.319,58.3,313.7,62.191
6/2/2020 11:10,62.319,58.3,308.7,62.191
6/2/2020 11:10,62.319,58.3,291.2,62.191
6/2/2020 11:10,62.319,58.2,306.2,62.191
6/2/2020 11:10,62.319,58.2,351.2,62.191
6/2/2020 11:10,62.319,58.2,311.2,62.191
6/2/2020 11:10,62.319,58.2,296.2,62.191
6/2/2020 11:10,62.319,58.2,298.7,62.191
6/2/2020 11:10,62.319,58.2,301.2,62.191
6/2/2020 11:10,62.319,58.2,281.2,62.191
6/2/2020 11:10,62.319,58.2,273.7,62.191
6/2/2020 11:10,62.319,58.2,276.2,62.191
6/2/2020 11:10,62.319,58.2,306.2,62.191
6/2/2020 11:10,62.319,58.2,276.2,62.191
6/2/2020 11:10,62.319,58.3,313.7,62.191
6/2/2020 11:10,62.319,58.3,306.2,62.191
6/2/2020 11:10,62.362,58.3,271.2,62.191
6/2/2020 11:10,62.362,58.3,293.7,62.191
6/2/2020 11:10,62.319,58.3,298.7,62.191
6/2/2020 11:10,62.319,58.4,261.2,62.191
6/2/2020 11:10,62.319,58.4,273.7,62.191
6/2/2020 11:10,62.362,58.4,286.2,62.191
6/2/2020 11:10,62.319,58.5,278.7,62.191
6/2/2020 11:10,62.362,58.5,313.7,62.191
6/2/2020 11:10,62.362,58.5,303.7,62.191
6/2/2020 11:10,62.362,58.5,313.7,62.191
6/2/2020 11:10,62.362,58.6,268.7,62.191
6/2/2020 11:10,62.362,58.6,301.2,62.191
6/2/2020 11:10,62.362,58.7,291.2,62.191
6/2/2020 11:10,62.362,58.8,303.7,62.191
6/2/2020 11:10,62.362,58.8,316.2,62.191
6/2/2020 11:10,62.362,58.9,296.2,62.191
6/2/2020 11:10,62.362,58.9,296.2,62.191
6/2/2020 11:10,62.362,59,316.2,62.191
6/2/2020 11:10,62.362,59,301.2,62.191
6/2/2020 11:10,62.362,59,281.2,62.191
6/2/2020 11:10,62.362,59,278.7,62.191
6/2/2020 11:10,62.362,59,316.2,62.191
6/2/2020 11:10,62.362,59.1,298.7,62.191
6/2/2020 11:11,62.362,59.1,301.2,62.191
6/2/2020 11:11,62.362,59.1,298.7,62.191
6/2/2020 11:11,62.362,59,288.7,62.191
6/2/2020 11:11,62.362,59,291.2,62.191
6/2/2020 11:11,62.362,59,296.2,62.191
6/2/2020 11:11,62.362,59.1,278.7,62.191
6/2/2020 11:11,62.362,59,276.2,62.191
6/2/2020 11:11,62.362,59,276.2,62.191
6/2/2020 11:11,62.362,59,313.7,62.191
6/2/2020 11:11,62.362,59,278.7,62.191
6/2/2020 11:11,62.362,59,293.7,62.191
6/2/2020 11:11,62.362,59.1,293.7,62.191
6/2/2020 11:11,62.362,59.1,266.2,62.191
6/2/2020 11:11,62.362,59,278.7,62.191
6/2/2020 11:11,62.362,59,283.7,62.191
6/2/2020 11:11,62.362,59.1,303.7,62.191
6/2/2020 11:11,62.362,59.1,281.2,62.191
6/2/2020 11:11,62.362,59.1,271.2,62.191
6/2/2020 11:11,62.362,59.1,288.7,62.191
6/2/2020 11:11,62.362,59.2,306.2,62.191
6/2/2020 11:11,62.362,59.2,296.2,62.191
6/2/2020 11:11,62.362,59.2,273.7,62.276
6/2/2020 11:11,62.362,59.2,283.7,62.191
6/2/2020 11:11,62.362,59.3,276.2,62.191
6/2/2020 11:11,62.362,59.3,318.7,62.191
6/2/2020 11:11,62.362,59.3,288.7,62.191
6/2/2020 11:11,62.362,59.4,293.7,62.191
6/2/2020 11:11,62.362,59.5,296.2,62.233
6/2/2020 11:11,62.362,59.5,261.2,62.191
6/2/2020 11:11,62.362,59.5,288.7,62.191
6/2/2020 11:11,62.362,59.6,241.2,62.191
6/2/2020 11:11,62.362,59.5,276.2,62.191
6/2/2020 11:11,62.362,59.6,301.2,62.191
6/2/2020 11:11,62.362,59.6,263.7,62.191
6/2/2020 11:11,62.362,59.7,273.7,62.191
6/2/2020 11:11,62.406,59.7,298.7,62.191
6/2/2020 11:11,62.362,59.8,296.2,62.191
6/2/2020 11:11,62.362,59.8,286.2,62.191
6/2/2020 11:11,62.406,59.9,263.7,62.191
6/2/2020 11:11,62.362,60,301.2,62.191
6/2/2020 11:11,62.406,60,271.2,62.191
6/2/2020 11:11,62.406,60.1,293.7,62.191
6/2/2020 11:11,62.362,60,303.7,62.191
6/2/2020 11:11,62.406,60.1,293.7,62.191
6/2/2020 11:11,62.406,60,288.7,62.191
6/2/2020 11:11,62.406,60,273.7,62.191
6/2/2020 11:11,62.406,60,298.7,62.191
6/2/2020 11:11,62.406,60.1,313.7,62.191
6/2/2020 11:11,62.406,60.1,271.2,62.191
6/2/2020 11:11,62.406,60.2,281.2,62.191
6/2/2020 11:11,62.406,60.2,303.7,62.191
6/2/2020 11:11,62.406,60.3,256.2,62.191
6/2/2020 11:11,62.406,60.3,281.2,62.191
6/2/2020 11:11,62.406,60.4,281.2,62.148
6/2/2020 11:11,62.406,60.4,276.2,62.191
6/2/2020 11:11,62.406,60.5,261.2,62.191
6/2/2020 11:11,62.406,60.5,253.7,62.191
6/2/2020 11:11,62.406,60.4,261.2,62.191
6/2/2020 11:11,62.406,60.4,281.2,62.148
6/2/2020 11:11,62.406,60.3,256.2,62.191
6/2/2020 11:12,62.406,60.3,256.2,62.191
6/2/2020 11:12,62.406,60.2,251.2,62.191
6/2/2020 11:12,62.406,60.2,296.2,62.191
6/2/2020 11:12,62.406,60.1,281.2,62.191
6/2/2020 11:12,62.406,60.1,256.2,62.191
6/2/2020 11:12,62.406,60.1,291.2,62.191
6/2/2020 11:12,62.406,60.1,281.2,62.191
6/2/2020 11:12,62.406,59.9,243.7,62.148
6/2/2020 11:12,62.406,59.9,276.2,62.191
6/2/2020 11:12,62.362,59.8,316.2,62.191
6/2/2020 11:12,62.406,59.7,271.2,62.191
6/2/2020 11:12,62.406,59.6,293.7,62.191
6/2/2020 11:12,62.406,59.6,231.2,62.191
6/2/2020 11:12,62.406,59.6,266.2,62.191
6/2/2020 11:12,62.362,59.6,273.7,62.191
6/2/2020 11:12,62.406,59.6,243.7,62.191
6/2/2020 11:12,62.362,59.6,253.7,62.062
6/2/2020 11:12,62.362,59.6,246.2,62.191
6/2/2020 11:12,62.406,59.6,243.7,62.191
6/2/2020 11:12,62.362,59.7,308.7,62.191
6/2/2020 11:12,62.362,59.7,263.7,62.191
6/2/2020 11:12,62.362,59.7,261.2,62.191
6/2/2020 11:12,62.362,59.7,298.7,62.191
6/2/2020 11:12,62.362,59.8,241.2,62.148
6/2/2020 11:12,62.406,59.8,256.2,62.191
6/2/2020 11:12,62.362,59.8,281.2,62.191
6/2/2020 11:12,62.362,59.9,261.2,62.191
6/2/2020 11:12,62.362,59.9,278.7,62.148
6/2/2020 11:12,62.362,60,281.2,62.191
6/2/2020 11:12,62.362,60.1,248.7,62.191
6/2/2020 11:12,62.362,60,263.7,62.191
6/2/2020 11:12,62.362,60,276.2,62.191
6/2/2020 11:12,62.362,60.1,273.7,62.191
6/2/2020 11:12,62.362,60.2,276.2,62.191
6/2/2020 11:12,62.406,60.2,268.7,62.191
6/2/2020 11:12,62.406,60.3,281.2,62.191
6/2/2020 11:12,62.362,60.3,273.7,62.191
6/2/2020 11:12,62.362,60.4,271.2,62.191
6/2/2020 11:12,62.362,60.4,283.7,62.191
6/2/2020 11:12,62.362,60.4,253.7,62.191
6/2/2020 11:12,62.362,60.4,286.2,62.191
6/2/2020 11:12,62.362,60.4,291.2,62.191
6/2/2020 11:12,62.362,60.4,261.2,62.191
6/2/2020 11:12,62.362,60.5,241.2,62.191
6/2/2020 11:12,62.362,60.5,301.2,62.191
6/2/2020 11:12,62.362,60.4,226.2,62.191
6/2/2020 11:12,62.362,60.5,263.7,62.191
6/2/2020 11:12,62.362,60.4,296.2,62.191
6/2/2020 11:12,62.406,60.4,281.2,62.191
6/2/2020 11:12,62.362,60.3,278.7,62.191
6/2/2020 11:12,62.362,60.1,283.7,62.191
6/2/2020 11:12,62.362,60.1,253.7,62.191
6/2/2020 11:12,62.362,59.8,253.7,62.191
6/2/2020 11:12,62.362,59.6,241.2,62.191
6/2/2020 11:12,62.362,59.5,246.2,62.191
6/2/2020 11:12,62.362,59.2,248.7,62.191
6/2/2020 11:12,62.362,59.1,276.2,62.191
6/2/2020 11:12,62.362,58.9,271.2,62.191
6/2/2020 11:12,62.362,58.7,248.7,62.191
6/2/2020 11:12,62.362,58.5,243.7,62.191
6/2/2020 11:13,62.362,58.5,266.2,62.191
6/2/2020 11:13,62.362,58.4,253.7,62.191
6/2/2020 11:13,62.362,58.3,281.2,62.148
6/2/2020 11:13,62.362,58.2,226.2,62.191
6/2/2020 11:13,62.362,58.1,256.2,62.191
6/2/2020 11:13,62.319,58,238.7,62.191
6/2/2020 11:13,62.319,58,211.2,62.191
6/2/2020 11:13,62.319,57.9,238.7,62.191
6/2/2020 11:13,62.319,58,251.2,62.191
6/2/2020 11:13,62.319,58,271.2,62.019
6/2/2020 11:13,62.319,57.9,258.7,62.191
6/2/2020 11:13,62.319,58,286.2,62.191
6/2/2020 11:13,62.319,58,268.7,62.191
6/2/2020 11:13,62.319,58,228.7,62.148
6/2/2020 11:13,62.319,58,263.7,62.191
6/2/2020 11:13,62.319,57.9,271.2,62.191
6/2/2020 11:13,62.319,57.9,286.2,62.191
6/2/2020 11:13,62.319,58,248.7,62.191
6/2/2020 11:13,62.319,58,243.7,62.191
6/2/2020 11:13,62.319,58,233.7,62.191
6/2/2020 11:13,62.319,58.1,241.2,62.191
6/2/2020 11:13,62.319,58.2,276.2,62.191
6/2/2020 11:13,62.319,58.2,258.7,62.191
6/2/2020 11:13,62.319,58.3,251.2,62.191
6/2/2020 11:13,62.319,58.4,226.2,62.191
6/2/2020 11:13,62.319,58.5,263.7,62.148
6/2/2020 11:13,62.319,58.5,203.7,62.191
6/2/2020 11:13,62.319,58.6,251.2,62.191
6/2/2020 11:13,62.319,58.7,286.2,62.191
6/2/2020 11:13,62.319,58.8,258.7,62.191
6/2/2020 11:13,62.319,58.9,276.2,62.191
6/2/2020 11:13,62.319,59,291.2,62.191
6/2/2020 11:13,62.319,59.1,278.7,62.191
6/2/2020 11:13,62.319,59.1,246.2,62.191
6/2/2020 11:13,62.319,59.2,241.2,62.191
6/2/2020 11:13,62.319,59.4,196.2,62.191
6/2/2020 11:13,62.319,59.4,231.2,62.191
6/2/2020 11:13,62.319,59.6,273.7,62.191
6/2/2020 11:13,62.319,59.6,251.2,62.191
6/2/2020 11:13,62.319,59.6,218.7,62.148
6/2/2020 11:13,62.319,59.6,263.7,62.191
6/2/2020 11:13,62.319,59.6,251.2,62.191
6/2/2020 11:13,62.319,59.5,233.7,62.191
6/2/2020 11:13,62.319,59.5,253.7,62.191
6/2/2020 11:13,62.319,59.5,216.2,62.191
6/2/2020 11:13,62.319,59.5,291.2,62.191
6/2/2020 11:13,62.319,59.4,256.2,62.191
6/2/2020 11:13,62.319,59.5,221.2,62.191
6/2/2020 11:13,62.276,59.4,248.7,62.191
6/2/2020 11:13,62.276,59.4,251.2,62.191
6/2/2020 11:13,62.276,59.3,243.7,62.191
6/2/2020 11:13,62.276,59.3,301.2,62.191
6/2/2020 11:13,62.276,59.3,231.2,62.191
6/2/2020 11:13,62.319,59.3,241.2,62.191
6/2/2020 11:13,62.276,59.3,216.2,62.191
6/2/2020 11:13,62.276,59.3,233.7,62.191
6/2/2020 11:13,62.276,59.4,233.7,62.191
6/2/2020 11:13,62.276,59.4,231.2,62.191
6/2/2020 11:13,62.276,59.4,221.2,62.191
6/2/2020 11:13,62.276,59.4,198.7,62.148
6/2/2020 11:14,62.276,59.5,238.7,62.191
6/2/2020 11:14,62.276,59.5,216.2,62.191
6/2/2020 11:14,62.276,59.6,263.7,62.191
6/2/2020 11:14,62.276,59.7,203.7,62.148
6/2/2020 11:14,62.276,59.8,256.2,62.191
6/2/2020 11:14,62.276,59.9,208.7,62.191
6/2/2020 11:14,62.276,60,236.2,62.191
6/2/2020 11:14,62.276,60,263.7,62.191
6/2/2020 11:14,62.276,60.1,248.7,62.191
6/2/2020 11:14,62.233,60.1,221.2,62.191
6/2/2020 11:14,62.276,60.1,263.7,62.191
6/2/2020 11:14,62.233,60.2,216.2,62.191
6/2/2020 11:14,62.276,60.2,198.7,62.191
6/2/2020 11:14,62.233,60.3,213.7,62.191
6/2/2020 11:14,62.233,60.3,243.7,62.191
6/2/2020 11:14,62.233,60.4,196.2,62.191
6/2/2020 11:14,62.233,60.4,243.7,62.148
6/2/2020 11:14,62.233,60.4,236.2,62.191
6/2/2020 11:14,62.233,60.4,223.7,62.191
6/2/2020 11:14,62.233,60.4,268.7,62.191
6/2/2020 11:14,62.233,60.4,273.7,62.191
6/2/2020 11:14,62.233,60.4,261.2,62.191
6/2/2020 11:14,62.233,60.5,248.7,62.191
6/2/2020 11:14,62.233,60.5,241.2,62.191
6/2/2020 11:14,62.233,60.5,228.7,62.191
