management,date,Reco_se,NEE_se,Reco_gf_se,NEE_gf_se,month,NEE,NEE_gapfilled,Reco_gapfilled,GPP_gapfilled,air_temperature,air_pressure,RH,VPD,ndvi_era5,RH_era5,precip_era5,airt_era5,year,Reco,GPP,soilt_avg_era5,vwc_avg_era5,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,days_since_last_harvest_same_crop,air_temp_smooth_7,air_temp_smooth_10,ndvi_smooth,soil_temp_smooth,ndvi_slope,crop_stage,crop_stage_simple
conventional,2019-07-10,0.07389628133489938,2.462055503134847,0.06958685161768723,1.8790339815471901,7,-1.6085347749999996,-0.7366534069251419,9.928436041666666,9.792347895833334,22.850270833333358,101126.3125,74.740775,954.1427443541667,0.8805194498454249,58.44659066675418,7.134178522013222e-8,23.3607796986898,2019,9.99597275,11.604544975000001,21.03546080589296,0.2069471391538779,191,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,435,NA,2019-04-04,97,NA,2018-05-12,424,2018-10-04,NA,39,NA,NA,279,NA,22.425999191829156,21.92418538729352,0.8727927505865282,21.052838886351832,0.002787711670767925,vegetative,vegetative
conventional,2019-07-11,0.07774717605807815,2.87802648683507,0.04839820622936051,1.7280517802995243,7,-2.813333333333334,0.8141778581189082,10.504162083333334,9.393719,24.034387096774218,100793.2258064516,80.77665806451613,665.9999483870968,0.8821994602495811,82.46034179604588,7.068435338529357e-4,22.139211432139103,2019,10.507764814814815,13.321141851851852,21.18504819869997,0.21264906351764998,192,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,436,NA,2019-04-04,98,NA,2018-05-12,425,2018-10-04,NA,40,NA,NA,280,NA,22.247733256930417,22.178450282414776,0.8754050215039831,21.06420511745273,0.002527118169076159,vegetative,vegetative
conventional,2019-07-12,NA,NA,0.048288445670755825,1.615541050123629,7,NA,-0.1593485192825752,11.156673125,11.316007083333334,NA,NA,NA,NA,0.8834123487816102,80.99696050231239,2.1758556418897403e-4,21.876603698730495,2019,NA,NA,21.064618047078476,0.2766058084865411,193,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,437,NA,2019-04-04,99,NA,2018-05-12,426,2018-10-04,NA,41,NA,NA,281,NA,21.98040317807881,22.351003281275453,0.877727194866827,20.96803894951232,0.002206776625639034,vegetative,vegetative
conventional,2019-07-13,NA,NA,0.052691539351276455,1.8790673218137328,7,NA,-0.9506718283306114,11.575081875,12.525716874999999,NA,NA,NA,NA,0.8841490652355712,73.0062964951577,1.3683408421153825e-7,21.704566733042423,2019,NA,NA,21.006756242116314,0.25404334068298334,194,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,438,NA,2019-04-04,100,NA,2018-05-12,427,2018-10-04,NA,42,NA,NA,282,NA,21.68824900218421,22.27023762067161,0.8797069765915456,20.785839596248827,0.0018324624931065376,vegetative,vegetative
conventional,2019-07-14,NA,NA,0.041225595783339994,1.7474189784765728,7,NA,-0.9058601754188151,11.710147916666667,12.615989625000001,NA,NA,NA,NA,0.884448638022301,68.72571856760906,9.684613905639707e-6,22.372721767425563,2019,NA,NA,21.409153238932316,0.23680853346983596,195,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,439,NA,2019-04-04,101,NA,2018-05-12,428,2018-10-04,NA,43,NA,NA,283,NA,21.861840161823114,22.16880249977114,0.8813062469394998,20.82633871578037,0.0014186075028413071,vegetative,vegetative
conventional,2019-07-15,NA,NA,0.05231865768508057,1.910611279525477,7,NA,-0.38231682713409526,11.629609375,12.011937708333333,NA,NA,NA,NA,0.8843545993472163,62.24162064297821,0,21.053696250915547,2019,NA,NA,20.859596347808854,0.2210621188084285,196,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,440,NA,2019-04-04,102,NA,2018-05-12,429,2018-10-04,NA,44,NA,NA,284,NA,22.006210808526927,21.899380699793518,0.8825017039161511,20.95566376504446,9.852386281190408e-4,vegetative,vegetative
conventional,2019-07-16,NA,NA,0.06644929843338791,1.7123400070595751,7,NA,-0.31209735985513193,11.91118625,12.223301458333333,NA,NA,NA,NA,0.8839104814157343,65.83853277902047,5.460445632839612e-6,23.329049523671483,2019,NA,NA,21.242507632573464,0.2073858392735322,197,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,441,NA,2019-04-04,103,NA,2018-05-12,430,2018-10-04,NA,45,NA,NA,285,NA,22.262375586373487,21.857321055730207,0.8832848632710627,21.114734359014623,5.54273648103242e-4,vegetative,vegetative
conventional,2019-07-17,NA,NA,0.031028198953111975,1.6156160726309077,7,NA,4.983874601069999,11.758679791666667,6.774835479166667,NA,NA,NA,NA,0.8831598164332717,88.79224991135712,9.039713944526762e-4,22.954039510091167,2019,NA,NA,22.01868782043459,0.23746102551619214,198,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,442,NA,2019-04-04,104,NA,2018-05-12,431,2018-10-04,NA,46,NA,NA,286,NA,22.204269845145113,22.036966641744,0.8836620584978979,21.255195361091996,1.4581671182023985e-4,flowering,reproductive
conventional,2019-07-18,NA,NA,0.027293138151803405,1.5543929971825903,7,NA,5.239315903015977,11.106976874999999,5.867670833333333,NA,NA,NA,NA,0.8821461366052457,89.1636476203106,3.218123068412085e-5,20.8390371958415,2019,NA,NA,20.799954112370827,0.2801316964129607,199,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,443,NA,2019-04-04,105,NA,2018-05-12,432,2018-10-04,NA,47,NA,NA,287,NA,22.018530668531167,22.116560188929263,0.8836544408344215,21.200181920187834,-2.2554609786639668e-4,flowering,reproductive
conventional,2019-07-19,NA,NA,0.044631659045801825,1.59920454555847,7,NA,-0.662640084444305,10.933725416666666,11.596319177083332,NA,NA,NA,NA,0.8809129741370731,82.55430193891699,7.89336651270863e-6,23.95906140009564,2019,NA,NA,21.591183678309147,0.26389868433276814,200,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,444,NA,2019-04-04,106,NA,2018-05-12,433,2018-10-04,NA,48,NA,NA,288,NA,22.316024625869044,22.35887672106427,0.8832973873137733,21.275405581792217,-5.538592515553282e-4,flowering,reproductive
conventional,2019-07-20,NA,NA,0.029059697357936645,1.3370789568691865,7,NA,-2.016233724232984,10.727165833333332,12.743479166666667,NA,NA,NA,NA,0.8795038612341712,80.7551953271834,4.0048500764555345e-5,26.778211212158226,2019,NA,NA,23.994622643788674,0.2489342118302981,201,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,445,NA,2019-04-04,107,NA,2018-05-12,434,2018-10-04,NA,49,NA,NA,289,NA,23.040830980028446,22.700619872411114,0.8826337867421448,21.702243639173982,-8.386401998272422e-4,flowering,reproductive
conventional,2019-07-21,NA,NA,0.03315277425152176,1.3352413896157727,7,NA,-2.640277601201033,10.434868125,13.075139375,NA,NA,NA,NA,0.8779623301019566,74.8712288340439,5.203490436163759e-5,25.90156199137372,2019,NA,NA,24.390500164032005,0.23723204682270688,202,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,446,NA,2019-04-04,108,NA,2018-05-12,435,2018-10-04,NA,50,NA,NA,290,NA,23.54495101202104,23.076854928334576,0.8817071713249527,22.12815034275965,-0.0010798889426822161,flowering,reproductive
conventional,2019-07-22,NA,NA,0.026233129395767062,0.8755796206137428,7,NA,6.587399038940076,10.098718125,3.511294166666667,NA,NA,NA,NA,0.8763319129458462,84.1601075954545,0.0016692881768255081,20.03964131673178,2019,NA,NA,21.52910051345828,0.2705462301770846,203,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,447,NA,2019-04-04,109,NA,2018-05-12,436,2018-10-04,NA,51,NA,NA,291,NA,23.40008602142336,22.893158690134705,0.8805610732676141,22.223793794995284,-0.0012776054801201969,flowering,reproductive
conventional,2019-07-23,NA,NA,0.02440527116318773,1.047889126601159,7,NA,5.2321813220841165,10.034074791666667,4.801900520833333,NA,NA,NA,NA,0.8746561419712574,92.2596896510627,4.891828978238094e-4,17.55518684387209,2019,NA,NA,18.607632811864235,0.35861455152432126,204,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,448,NA,2019-04-04,110,NA,2018-05-12,437,2018-10-04,NA,52,NA,NA,292,NA,22.575248495737732,22.478220701217673,0.8792390247755459,21.847383106322535,-0.0014317898121412526,flowering,reproductive
conventional,2019-07-24,NA,NA,0.04436549524115287,1.765092030188285,7,NA,0.17654214063319648,10.395517083333333,10.218950416666667,NA,NA,NA,NA,0.87297854938360675,73.18101745253823,2.2282258916502444e-6,19.576913452148467,2019,NA,NA,18.983014678955097,0.3225835934281349,205,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,449,NA,2019-04-04,111,NA,2018-05-12,438,2018-10-04,NA,53,NA,NA,293,NA,22.092801916031632,22.198639869689963,0.8777845580541653,21.413715514682607,-0.0015424419387454476,flowering,reproductive
conventional,2019-07-25,NA,NA,0.0371173669698736,1.808649189417509,7,NA,0.40558731878528337,10.336093125,9.930521249999998,NA,NA,NA,NA,0.8713426673883115,71.37510047040453,5.7264929627839e-6,19.763845539093037,2019,NA,NA,19.033313131332417,0.2985800405343374,206,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,450,NA,2019-04-04,112,NA,2018-05-12,439,2018-10-04,NA,54,NA,NA,294,NA,21.93920310792471,22.06965479850771,0.8762412053088889,21.16133823167712,-0.001609561859932572,flowering,reproductive
conventional,2019-07-26,NA,NA,0.037861497087243554,1.4462088381323315,7,NA,-1.0977670762214609,9.926110833333333,11.023830916666666,NA,NA,NA,NA,0.8697920281907884,70.22983819401531,3.136558613429464e-6,21.304444726308205,2019,NA,NA,19.566532468795803,0.28058236092329025,207,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,451,NA,2019-04-04,113,NA,2018-05-12,440,2018-10-04,NA,55,NA,NA,295,NA,21.559972154526502,21.867194318771382,0.874652498745134,20.872102344603785,-0.0016331495757027532,flowering,reproductive
conventional,2019-07-27,NA,NA,0.038413793569968706,1.4357459110710178,7,NA,-1.6360642427000034,9.389985,11.026020416666666,NA,NA,NA,NA,0.8683701639964545,73.95314148153383,1.4223018403924788e-5,21.639771080017116,2019,NA,NA,20.247722164789852,0.2650898719827334,208,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,452,NA,2019-04-04,114,NA,2018-05-12,441,2018-10-04,NA,56,NA,NA,296,NA,20.825909278506344,21.73576747576398,0.8730619705683174,20.336830847603956,-0.001613205086055997,pod_development,grain_fill
conventional,2019-07-28,NA,NA,0.033596348079148713,1.4776003691694648,7,NA,-1.6857958503002648,8.947415,10.633188395833335,NA,NA,NA,NA,0.8671186174482802,74.9534425803466,2.6985667015347913e-5,23.2450357437134,2019,NA,NA,21.620528872807842,0.25175288940469426,209,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,453,NA,2019-04-04,115,NA,2018-05-12,442,2018-10-04,NA,57,NA,NA,297,NA,20.446405528840586,21.976367330551167,0.8715128687606493,19.941120663143362,-0.0015499415583971785,pod_development,grain_fill
conventional,2019-07-29,NA,NA,0.02784200432481915,1.4108012426678884,7,NA,-2.355802132817851,8.555179375,10.910928708333334,NA,NA,NA,NA,0.8660563651018206,78.22485102553348,4.54135978837171e-5,23.638390000661232,2019,NA,NA,22.29174289703371,0.2413327979544799,210,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,454,NA,2019-04-04,116,NA,2018-05-12,443,2018-10-04,NA,58,NA,NA,298,NA,20.96051248368765,21.944300190607727,0.87004493335436,20.05006957508271,-0.0014461320668149808,pod_development,grain_fill
conventional,2019-07-30,NA,NA,0.03453886976753874,1.3917093407669827,7,NA,-2.025721840221393,8.474182916666667,10.499918749999999,NA,NA,NA,NA,0.8651792986438805,70.98272496662662,1.3654845917680257e-5,25.137385940551784,2019,NA,NA,23.180936034520492,0.23081408068537715,211,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,455,NA,2019-04-04,117,NA,2018-05-12,444,2018-10-04,NA,59,NA,NA,299,NA,22.04368378321332,21.780217663447083,0.8686910985933061,20.703398606890744,-0.0013087059833810067,pod_development,grain_fill
conventional,2019-07-31,NA,NA,0.0241393291396897,1.3938314194964574,7,NA,-0.7044147541897232,8.18275875,8.887168145833334,NA,NA,NA,NA,0.8644811472717068,74.69479912299637,5.806884068704221e-6,23.367378648122173,2019,NA,NA,22.904475386937477,0.21930024152000743,212,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,456,NA,2019-04-04,118,NA,2018-05-12,445,2018-10-04,NA,60,NA,NA,300,NA,22.585178811209563,21.52679932912193,0.8674771840058918,21.263607279459656,-0.001147279226366512,pod_development,grain_fill
conventional,2019-08-01,NA,NA,0.03069370327806643,1.335260976671199,8,NA,-3.14652473008726,7.9106,11.057147708333334,NA,NA,NA,NA,0.8639556401825457,60.84357629186009,3.551443228388962e-8,22.00505901972455,2019,NA,NA,21.835588073730488,0.20767066503564519,213,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,457,NA,2019-04-04,119,NA,2018-05-12,446,2018-10-04,NA,61,NA,NA,301,NA,22.905352165585494,21.723341099421205,0.8664218944050681,21.66393227123081,-9.723755813793417e-4,pod_development,grain_fill
conventional,2019-08-02,NA,NA,0.04949400927664437,1.414202671627046,8,NA,-2.2935282028150885,7.829807708333333,10.123316041666666,NA,NA,NA,NA,0.8635965065736437,58.659092014078986,5.357433089751377e-8,21.66663767496746,2019,NA,NA,21.264069890975968,0.19554722929994273,214,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,458,NA,2019-04-04,120,NA,2018-05-12,447,2018-10-04,NA,62,NA,NA,302,NA,22.95709401539396,22.134486182530743,0.8655368198883332,21.906437617256547,-7.936480225004817e-4,pod_development,grain_fill
conventional,2019-08-03,NA,NA,0.033120666959995895,1.71575326375901,8,NA,-1.8268699508643012,7.989931458333333,9.816817291666666,NA,NA,NA,NA,0.8633974756422478,80.5215471771605,2.3543543162910796e-4,21.697011407216408,2019,NA,NA,21.488420820236232,0.1974987722933293,215,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,459,NA,2019-04-04,121,NA,2018-05-12,448,2018-10-04,NA,63,NA,NA,303,NA,22.965271204993858,22.346495978037538,0.8648264358377322,22.083680282320316,-6.181000334208241e-4,pod_development,grain_fill
conventional,2019-08-04,NA,NA,0.03869117401520155,1.526435594724076,8,NA,-2.911612719487839,8.113606458333333,11.025189354166667,NA,NA,NA,NA,0.8633522765856041,69.62267787919394,7.053512187364201e-6,21.306954479217556,2019,NA,NA,21.083079036076885,0.20535765464107195,216,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,460,NA,2019-04-04,122,NA,2018-05-12,449,2018-10-04,NA,64,NA,NA,304,NA,22.68840245292302,22.50080687204999,0.8642883871430642,22.006901734215894,-4.48591151784856e-4,pod_development,grain_fill
conventional,2019-08-05,NA,NA,0.05065890194874386,1.5047250558408074,8,NA,-3.7172472435043327,8.193288958333333,11.91053825,NA,NA,NA,NA,0.8634546386009595,54.2096900680937,1.7757216882093495e-8,20.391900634765655,2019,NA,NA,20.542092577616394,0.1925766703983148,217,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,461,NA,2019-04-04,123,NA,2018-05-12,450,2018-10-04,NA,65,NA,NA,305,NA,22.224618257795083,22.409552462895732,0.8639167119286555,21.75695168858485,-2.853530729023274e-4,pod_development,grain_fill
conventional,2019-08-06,NA,NA,0.03944490442005717,1.4198048216105945,8,NA,-1.1633253941075963,8.2874575,9.450751875,NA,NA,NA,NA,0.8636982908855604,72.27187637710253,2.3854885512263876e-5,21.574292914072693,2019,NA,NA,20.741084591547676,0.18234646568695703,218,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,462,NA,2019-04-04,124,NA,2018-05-12,451,2018-10-04,NA,66,NA,NA,306,NA,21.71560496829807,22.40300464630129,0.8637051393917525,21.408401482445875,-1.283857967732106e-4,pod_development,grain_fill
conventional,2019-08-07,NA,NA,0.020814911396818618,1.2305997508815096,8,NA,-0.0693361318338535,8.005508958333333,8.074855645833333,NA,NA,NA,NA,0.8640769626366533,91.48431738238865,8.705092194863539e-4,20.99740498860679,2019,NA,NA,20.889416631062844,0.21993419652183854,219,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,463,NA,2019-04-04,125,NA,2018-05-12,452,2018-10-04,NA,67,NA,NA,307,NA,21.377037302653015,22.17824157079063,0.8636473987296021,21.120535945892357,2.23106766024733e-5,pod_development,grain_fill
conventional,2019-08-08,NA,NA,0.022583298977689705,1.4061410679258048,8,NA,-1.551772686242881,7.787605833333333,9.339422,NA,NA,NA,NA,0.864584383051485,79.80108582574468,1.1251031197974631e-4,21.58087946573896,2019,NA,NA,20.92423122723899,0.2604192545016607,220,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,464,NA,2019-04-04,126,NA,2018-05-12,453,2018-10-04,NA,68,NA,NA,308,NA,21.316440223512217,21.972490517298404,0.8637372191394506,20.990342110679283,1.6673634722470242e-4,pod_development,grain_fill
conventional,2019-08-09,NA,NA,0.02303688560314776,1.3850525222681287,8,NA,-1.5973256079528466,7.436812708333333,9.0341225,NA,NA,NA,NA,0.8652142813273016,63.64332848391184,7.563498603720592e-7,20.16230688095095,2019,NA,NA,20.580184634526592,0.24068852762381235,221,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,465,NA,2019-04-04,127,NA,2018-05-12,454,2018-10-04,NA,69,NA,NA,309,NA,21.101535824367,21.47498261133832,0.8639683298185445,20.892644216900802,3.0489121509352584e-4,pod_development,grain_fill
conventional,2019-08-10,NA,NA,0.02361702590661262,1.1761532503207495,8,NA,-1.8287440376472373,7.198625416666666,9.027362708333333,NA,NA,NA,NA,0.8659603866613502,62.49196719300832,2.2679523548655087e-5,17.798881785074894,2019,NA,NA,19.16799960136415,0.22534237429499623,222,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,466,NA,2019-04-04,128,NA,2018-05-12,455,2018-10-04,NA,70,NA,NA,310,NA,20.54466016406107,20.918132925033593,0.8643344599641306,20.561155471347647,4.367752802089082e-4,pod_development,grain_fill
conventional,2019-08-11,NA,NA,0.0432992497277536,1.064791913388099,8,NA,-0.9362949007239663,7.398780625,8.335092916666667,NA,NA,NA,NA,0.8668164282508771,64.84337456923329,1.5232750172344833e-7,18.011689599355083,2019,NA,NA,18.365278259913143,0.21335459873080254,223,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,467,NA,2019-04-04,129,NA,2018-05-12,456,2018-10-04,NA,71,NA,NA,311,NA,20.073908038366433,20.518795982996643,0.8648293387734554,20.17289821760997,5.6238854257083e-4,seed_fill,grain_fill
conventional,2019-08-12,NA,NA,0.05061253277330026,1.2699774335512999,8,NA,-3.2621288143284546,7.772121875,11.034220625,NA,NA,NA,NA,0.8677761352931289,64.60046753829093,5.021674343019807e-7,20.54855435689293,2019,NA,NA,19.27322349548342,0.20193191990256315,224,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,468,NA,2019-04-04,130,NA,2018-05-12,457,2018-10-04,NA,72,NA,NA,312,NA,20.096287141527473,20.40698765118919,0.8654466954437652,19.99163120587669,6.817310021792699e-4,seed_fill,grain_fill
conventional,2019-08-13,NA,NA,0.019646400310986255,1.056159112174446,8,NA,1.7217171457887517,7.98727125,6.265540583333332,NA,NA,NA,NA,0.8688304155943813,80.27403466753748,1.1570460676798055e-4,20.62346404393516,2019,NA,NA,20.08099629084272,0.20082993184526765,225,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,469,NA,2019-04-04,131,NA,2018-05-12,458,2018-10-04,NA,73,NA,NA,313,NA,19.960454445793538,20.299632914861068,0.866179856116454,19.89733287720455,7.945003671446389e-4,seed_fill,grain_fill
conventional,2019-08-14,NA,NA,0.040014181839149246,1.7387204450949492,8,NA,-2.9345625983645096,8.251551666666666,11.1861473125,NA,NA,NA,NA,0.8699381760778079,71.93785048556227,4.011965453779882e-5,21.356649176279728,2019,NA,NA,20.38593166669212,0.19980845227837563,226,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,470,NA,2019-04-04,132,NA,2018-05-12,459,2018-10-04,NA,74,NA,NA,314,NA,20.01177504403253,20.304602384567286,0.8670171723223331,19.82540645372302,8.967641516038507e-4,seed_fill,grain_fill
conventional,2019-08-15,NA,NA,0.04249463286927082,1.7979564526490148,8,NA,-1.5121934841532672,8.447025208333333,9.959214166666667,NA,NA,NA,NA,0.8710255871016337,75.83884346281309,1.0579307612109137e-4,20.67324727376305,2019,NA,NA,20.219574387868267,0.19859963531295455,227,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,471,NA,2019-04-04,133,NA,2018-05-12,460,2018-10-04,NA,75,NA,NA,315,NA,19.882113302321685,20.332737048467024,0.8679373443294972,19.724741190955772,9.786958392648437e-4,seed_fill,grain_fill
conventional,2019-08-16,NA,NA,0.043592867478886584,1.9028138704580533,8,NA,-2.0872944507501234,8.734275416666668,10.821565270833334,NA,NA,NA,NA,0.8720157524058302,74.81379083582976,1.3865380363409226e-5,21.202680047353134,2019,NA,NA,20.670474306742367,0.1945196886857351,228,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,472,NA,2019-04-04,134,NA,2018-05-12,461,2018-10-04,NA,76,NA,NA,316,NA,20.03073804037914,20.295575761795067,0.8689089830550013,19.73763971555803,0.0010266591328439692,seed_fill,grain_fill
conventional,2019-08-17,NA,NA,0.036643993385360715,1.8590942247006383,8,NA,-2.459111531526947,9.080979166666667,11.540052291666667,NA,NA,NA,NA,0.8728317757303694,81.02847725487126,9.074690509199323e-5,22.435984388987244,2019,NA,NA,21.4632085323334,0.18995891387263936,229,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,473,NA,2019-04-04,135,NA,2018-05-12,462,2018-10-04,NA,77,NA,NA,317,NA,20.693181269509477,20.439433701833114,0.8698906100648612,20.06552670569649,0.0010257302918261514,seed_fill,grain_fill
conventional,2019-08-18,NA,NA,0.03550516581883114,1.9909372789919972,8,NA,-4.138018832186529,9.23962,13.377594375000001,NA,NA,NA,NA,0.8733967608152229,78.14902032390172,7.05713512919215e-5,23.805766677856464,2019,NA,NA,22.243253803253193,0.19099544112881023,230,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,474,NA,2019-04-04,136,NA,2018-05-12,463,2018-10-04,NA,78,NA,NA,318,NA,21.520906566438246,20.661922423044864,0.8708306575740534,20.619523211887927,9.622204702242976e-4,seed_fill,grain_fill
conventional,2019-08-19,NA,NA,0.03095312976011435,1.9744271585846764,8,NA,-3.7304747208877105,8.947763125,12.678234583333332,NA,NA,NA,NA,0.8736338114003627,78.59327397897907,5.092145875096291e-5,23.64724295934044,2019,NA,NA,22.781403001149513,0.18716847399870556,231,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,475,NA,2019-04-04,137,NA,2018-05-12,464,2018-10-04,NA,79,NA,NA,319,NA,21.963576366787887,21.010416030883814,0.8716674684465154,21.12069171269737,8.261980543396823e-4,seed_fill,grain_fill
conventional,2019-08-20,NA,NA,0.034238415758171346,1.9803953518709032,8,NA,-4.744749266830589,8.639952708333333,13.3847178125,NA,NA,NA,NA,0.8734660312257604,55.64908498272379,5.402540637078346e-8,23.435823218027775,2019,NA,NA,22.757084544499737,0.17969089870651564,232,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,476,NA,2019-04-04,138,NA,2018-05-12,465,2018-10-04,NA,80,NA,NA,320,NA,22.365341963086834,21.5741101741791,0.8723296992509981,21.50299003464837,6.13607944668168e-4,seed_fill,grain_fill
conventional,2019-08-21,NA,NA,0.022109943394735387,1.37534635811129,8,NA,-0.0040544946534719255,8.284671041666666,8.288754416666666,NA,NA,NA,NA,0.872816524031388,86.67696904498612,9.757296525852628e-4,22.382690048217796,2019,NA,NA,22.0300920168559,0.21492796515425042,233,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,477,NA,2019-04-04,139,NA,2018-05-12,466,2018-10-04,NA,81,NA,NA,321,NA,22.511919230506557,22.011210219065372,0.8727408918157953,21.73787008467177,3.241215749684464e-4,seed_fill,grain_fill
conventional,2019-08-22,NA,NA,0.028108835934468522,1.8947518387786786,8,NA,-4.387012157101604,7.97395625,12.3610220625,NA,NA,NA,NA,0.8716083935572171,75.99695447070826,2.6494313109045172e-5,22.287075455983505,2019,NA,NA,21.733658091227237,0.25053959464033443,234,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,478,NA,2019-04-04,140,NA,2018-05-12,467,2018-10-04,NA,82,NA,NA,322,NA,22.74246611368091,22.18506232897443,0.8728241498808786,21.954167756580194,-4.226105475943443e-5,seed_fill,grain_fill
conventional,2019-08-23,NA,NA,0.026838659321224607,1.6331282172959238,8,NA,-2.1037350111282613,7.4133016666666665,9.517008279166667,NA,NA,NA,NA,0.8697647435432196,59.935019771078466,3.4108505720572184e-6,18.872750059763607,2019,NA,NA,20.339850997924824,0.2333846762776375,235,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,479,NA,2019-04-04,141,NA,2018-05-12,468,2018-10-04,NA,83,NA,NA,323,NA,22.40961897259669,22.009990930557272,0.87250257718622,21.906935855320544,-4.855399445155293e-4,seed_fill,grain_fill
conventional,2019-08-24,NA,NA,0.023186206855397355,1.0770257105910157,8,NA,0.33122797926576325,6.9359335416666665,6.604701729166666,NA,NA,NA,NA,0.8672086777293674,66.62263870159464,5.3893711687476786e-6,16.65093256632489,2019,NA,NA,18.386306540171326,0.2202461324632168,236,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,480,NA,2019-04-04,142,NA,2018-05-12,469,2018-10-04,NA,84,NA,NA,324,NA,21.58318299793064,21.53941926956179,0.8716992774717911,21.46737842786882,-0.001005715094299779,seed_fill,grain_fill
conventional,2019-08-25,NA,NA,0.025810843725232287,0.9987836250632733,8,NA,-1.7895501388137842,6.658437083333333,8.447971770833334,NA,NA,NA,NA,0.863863299855632,65.9261096019789,5.140986466756202e-6,17.190859889984157,2019,NA,NA,18.15173357327781,0.21083648006121317,237,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,481,NA,2019-04-04,143,NA,2018-05-12,470,2018-10-04,NA,85,NA,NA,325,NA,20.63819631394888,21.1911805311839,0.8703373544775639,20.882875537872334,-0.0016027865041123091,seed_fill,grain_fill
conventional,2019-08-26,NA,NA,0.03591700222888572,1.1074853075733828,8,NA,-2.2068469047785433,6.255995416666667,8.462839895833334,NA,NA,NA,NA,0.8596517136619856,60.331758524580614,3.623820295691381e-8,16.782610829671242,2019,NA,NA,17.6569423834483,0.20005791882673896,238,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,482,NA,2019-04-04,144,NA,2018-05-12,471,2018-10-04,NA,86,NA,NA,326,NA,19.657534581138997,20.749173609415713,0.86833991194351,20.15080973534359,-0.002276754173952992,seed_fill,grain_fill
conventional,2019-08-27,NA,NA,0.022276340137137376,1.041903245776512,8,NA,-0.2968089836156232,5.855438333333333,6.152278333333333,NA,NA,NA,NA,0.8544970228883997,68.08766649520541,5.30400105465863e-7,17.620884195963562,2019,NA,NA,17.988928174972557,0.1907403953373432,239,soybean,2019-06-01,NA,1,annual,NA,2018-05-01,483,NA,2019-04-04,145,NA,2018-05-12,472,2018-10-04,NA,87,NA,NA,327,NA,18.826829006558395,20.267663590113344,0.8656300536096013,19.46964453969685,-0.003027618103821943,seed_fill,grain_fill
