"","management","date","Reco_n","NEE_n","GPP_n","Reco_se","NEE_se","Reco_gf_se","NEE_gf_se","month","NEE","NEE_gapfilled","Reco_gapfilled","GPP_gapfilled","air_temperature","air_pressure","RH","VPD","ndvi_era5","RH_era5","precip_era5","airt_era5","year","Reco","GPP","soilt_avg_era5","vwc_avg_era5","doy","current_crop","current_plant_date","current_harvest_date","in_season","crop_type","tillage_event","last_tillage","days_since_tillage","fertilizer_event","last_fertilizer","days_since_fertilizer","herbicide_event","last_herbicide","days_since_herbicide","last_harvest","last_harvest_same_crop","days_since_planting","days_to_harvest","days_since_season_end_harvest","days_since_last_harvest","days_since_last_harvest_same_crop","air_temp_smooth_7","air_temp_smooth_10","ndvi_smooth","soil_temp_smooth","ndvi_slope","crop_stage","crop_stage_simple","AR.start","year_f","airt_era5_filled","VPD_era5_filled","air_temperature_7","VPD_7","NEE_filled","NEE_g","GPP_g","Reco_g","NEE_kg","GPP_kg","Reco_kg","NEE_filled_g","NEE_g_se","NEE_filled_kg","NEE_kg_se","cumNEE_g","cumNEE_kg","cumNEE_g_se","cumNEE_kg_se","n_days","cum_gapfill_NEE"
"514","conventional",2020-01-08,34,34,34,0.00796040329026564,0,0.00643360478729186,0.105554090810183,1,1.08320035294118,FALSE,0.928255625,-0.0877231458333333,-1.26331249999998,100919.958333333,58.9379837209302,240.25006744186,0.299995322070856,66.9909688655292,5.56532007370447e-05,-3.04535427093503,2020,0.922535,-0.160663205882353,-0.222956323623635,0.317963381608327,8,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,617,NA,2019-04-04,279,NA,2018-05-12,606,2019-10-01,NA,85,NA,NA,99,NA,-0.531142707098075,-0.588064924875872,0.293272051007146,0.384802607127621,0.00358824922429933,"dormant","dormant",FALSE,"2020",FALSE,FALSE,1.68673511904766,222.154448212247,1.08320035294118,1.12409159954485,-0.166728306169694,0.957361065264,0.00112409159954485,-0.000166728306169694,0.000957361065264,1.12409159954485,0,0.00112409159954485,0,9.34669751285198,0.00934669751285198,0,0,8,0
"515","conventional",2020-01-09,43,43,43,0.00939585890129442,0,0.00902304293523716,0.114916259477831,1,0.537669930232558,FALSE,0.853088541666667,0.355653979166667,-5.19119565217389,103206.152173913,41.3929369565217,249.884630434783,0.29850457989459,43.1130323529163,3.92201036388447e-07,-7.3924097061157,2020,0.84546511627907,0.307795023255814,-0.838866297403948,0.312428340315819,9,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,618,NA,2019-04-04,280,NA,2018-05-12,607,2019-10-01,NA,86,NA,NA,100,NA,-1.56214727220079,-1.27213020324705,0.29618068843234,0.256112296240693,0.001987744020966,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.651058359213287,212.857986786263,0.537669930232558,0.557967185166809,0.31941440850173,0.877381762604651,0.000557967185166809,0.00031941440850173,0.000877381762604651,0.557967185166809,0,0.000557967185166809,0,9.90466469801879,0.00990466469801879,0,0,9,0
"516","conventional",2020-01-10,44,44,44,0.0110948305892151,0,0.0106221815367251,0.0643796902646427,1,1.10955673409091,FALSE,1.04194208333333,-0.05602798125,2.95004166666669,102601.729166667,61.8576229166667,276.943229166667,0.295976322926944,76.3470991921667,5.95117356472947e-05,0.701164976755801,2020,1.041825,-0.0677308204545455,-0.676738802591937,0.312764735271533,10,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,619,NA,2019-04-04,281,NA,2018-05-12,608,2019-10-01,NA,87,NA,NA,101,NA,-1.84129201344079,-1.23009894688922,0.297569247855909,0.049207691919259,0.000548093221048218,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.377611930641858,222.020960000549,1.10955673409091,1.15144294462553,-0.0702876860190327,1.08115431048,0.00115144294462553,-7.02876860190327e-05,0.00108115431048,1.15144294462553,0,0.00115144294462553,0,11.0561076426443,0.0110561076426443,0,0,10,0
"517","conventional",2020-01-11,46,46,46,0.00999876028531669,0,0.00959697342583433,0.0978947392842649,1,1.70328220869565,FALSE,1.226945,-0.520626364375,14.2007916666667,101395.4375,70.7808145833333,506.852083333333,0.292571405571335,93.3273244881522,5.23641338077129e-05,9.9989640871684,2020,1.22673152173913,-0.476549249782609,2.32585161527,0.336240629355113,11,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,620,NA,2019-04-04,282,NA,2018-05-12,609,2019-10-01,NA,88,NA,NA,102,NA,-0.751943016052223,-0.0410279591878023,0.297598583681268,0.168847520010835,-0.00073070317545397,"dormant","dormant",FALSE,"2020",FALSE,FALSE,1.81275181159424,286.781718446664,1.70328220869565,1.7675817933868,-0.494539174581602,1.27304112737739,0.0017675817933868,-0.000494539174581602,0.00127304112737739,1.7675817933868,0,0.0017675817933868,0,12.8236894360311,0.0128236894360311,0,0,11,0
"518","conventional",2020-01-12,32,32,32,0.0198859336454815,0,0.0151505013200299,0.0819062961605202,1,1.62062084375,FALSE,1.224825,-0.464754072916667,11.5398333333334,101107.854166667,69.7818916666667,472.747202083333,0.288450682231179,78.3690862670829,0.000367678653977539,8.7142937342326,2020,1.1924396875,-0.428177734375,5.69391721089683,0.351620214680831,12,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,621,NA,2019-04-04,283,NA,2018-05-12,610,2019-10-01,NA,89,NA,NA,103,NA,0.789956051962739,0.847939189275128,0.296429550311832,0.897884623209658,-0.00184864516854059,"dormant","dormant",FALSE,"2020",FALSE,FALSE,3.39797204968948,318.175122315712,1.62062084375,1.6817999288499,-0.44434161511875,1.237454762679,0.0016817999288499,-0.00044434161511875,0.001237454762679,1.6817999288499,0,0.0016817999288499,0,14.505489364881,0.014505489364881,0,0,12,0
"519","conventional",2020-01-13,34,34,34,0.00704794294613264,0,0.00648852178707493,0.0517401178749903,1,0.738601235294118,FALSE,1.10188479166667,0.367378622916667,0.557739130434804,102418.717391304,84.6648152173913,93.0745358695652,0.28377500730989,83.3954673898015,2.09327760103406e-06,0.374355729421003,2020,1.09741676470588,0.358812497058824,1.59671912193301,0.335731455435356,13,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,622,NA,2019-04-04,284,NA,2018-05-12,611,2019-10-01,NA,90,NA,NA,104,NA,1.1097407613482,0.619856945673647,0.294223002151017,1.11587700843813,-0.00280573275821165,"dormant","dormant",FALSE,"2020",FALSE,FALSE,3.40886037784683,300.035422082793,0.738601235294118,0.766483727366965,0.372357812347793,1.13884468654024,0.000766483727366965,0.000372357812347793,0.00113884468654024,0.766483727366965,0,0.000766483727366965,0,15.271973092248,0.015271973092248,0,0,13,0
"520","conventional",2020-01-14,38,38,38,0.00689569776905631,0,0.00628970996973615,0.0388497409503903,1,0.888236578947368,FALSE,1.14462541666667,0.2737071875,2.76081250000002,101904.020833333,86.4189979166667,105.159133333333,0.278705235210885,84.6407149486612,6.72432300537664e-05,1.46002079645795,2020,1.14662026315789,0.258383263157895,1.30084873835248,0.327186461538076,14,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,623,NA,2019-04-04,285,NA,2018-05-12,612,2019-10-01,NA,91,NA,NA,105,NA,1.54443362099786,0.5285069147746,0.29113979360224,1.31125360897611,-0.00360196594446709,"dormant","dormant",FALSE,"2020",FALSE,FALSE,3.65067287784683,277.844411666126,0.888236578947368,0.921767865097263,0.26813733469541,1.18990563674021,0.000921767865097263,0.00026813733469541,0.00118990563674021,0.921767865097263,0,0.000921767865097263,0,16.1937409573452,0.0161937409573453,0,0,14,0
"521","conventional",2020-01-15,36,36,36,0.0056575366667271,0,0.00471057863326109,0.109978786637965,1,0.794396591666667,FALSE,1.17318791666667,0.329854895833333,3.71854166666669,101419.791666667,64.1596318181818,327.812770454545,0.273402220337579,82.6369045954094,1.42087397113263e-05,1.83524951934817,2020,1.17920361111111,0.384799805555556,1.94389472007754,0.32296934351325,15,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,624,NA,2019-04-04,286,NA,2018-05-12,613,2019-10-01,NA,92,NA,NA,106,NA,2.24166273389546,0.919931840896629,0.287340779068914,1.62080375807628,-0.00423734472730697,"dormant","dormant",FALSE,"2020",FALSE,FALSE,4.36236633022778,290.353369239367,0.794396591666667,0.82438538076072,0.3993261521352,1.223719019112,0.00082438538076072,0.0003993261521352,0.001223719019112,0.82438538076072,0,0.00082438538076072,0,17.018126338106,0.017018126338106,0,0,15,0
"522","conventional",2020-01-16,33,33,33,0.0132995457182129,0,0.00947467881214876,0.0774267415375072,1,1.81199184848485,FALSE,1.13050166666667,-0.630449697916667,1.47604166666669,100866.6875,63.3912173913044,260.570406521739,0.268026817093388,77.299275117101,0.000358348509202242,-1.01556895573932,2020,1.12045515151515,-0.691539257575758,0.917834297815982,0.320316532005866,16,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,625,NA,2019-04-04,287,NA,2018-05-12,614,2019-10-01,NA,93,NA,NA,107,NA,3.15263998394923,1.00478866895042,0.282986812954457,1.87176098596484,-0.00471186910673125,"dormant","dormant",FALSE,"2020",FALSE,FALSE,5.31482880434786,291.879908680361,1.81199184848485,1.88039526556189,-0.717645141164945,1.16275278166691,0.00188039526556189,-0.000717645141164945,0.00116275278166691,1.88039526556189,0,0.00188039526556189,0,18.8985216036679,0.0188985216036679,0,0,16,0
"523","conventional",2020-01-17,47,47,47,0.00742644442200999,0,0.00727374257058353,0.161648150268788,1,0.587353644680851,FALSE,0.850903541666667,0.24963278125,-8.91464583333331,103066.4375,38.09366875,195.301729166667,0.262734527449814,47.7782713365326,1.33701108495643e-06,-12.1744701703389,2020,0.850672765957447,0.263318372340426,-1.02225325902301,0.31470029676954,17,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,626,NA,2019-04-04,288,NA,2018-05-12,615,2019-10-01,NA,94,NA,NA,108,NA,1.31326353436427,-0.0543754259745063,0.278237985029153,1.82240177790326,-0.00502611255758767,"dormant","dormant",FALSE,"2020",FALSE,FALSE,3.61987344720501,280.216837251789,0.587353644680851,0.609526479709011,0.273258746223626,0.882786003141447,0.000609526479709011,0.000273258746223626,0.000882786003141447,0.609526479709011,0,0.000609526479709011,0,19.5080480833769,0.0195080480833769,0,0,17,0
"524","conventional",2020-01-18,44,44,44,0.0160347898009664,0,0.0151167968562348,0.0630108598736135,1,0.325451302272727,FALSE,0.939031666666667,0.55985183125,-8.52502083333331,102103.5,60.55790625,121.078510416667,0.257620144830804,57.4845062485698,0.0004997053320821,-8.42877378463743,2020,0.932011818181818,0.606562568181818,-1.96128271420794,0.309815123677254,18,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,627,NA,2019-04-04,289,NA,2018-05-12,616,2019-10-01,NA,95,NA,NA,109,NA,-1.31927044732228,-0.592717377344746,0.273244947780505,1.20995401654927,-0.00518753535852756,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.373328804347863,225.106326835123,0.325451302272727,0.337737219114044,0.629460547755709,0.967195637122909,0.000337737219114044,0.000629460547755709,0.000967195637122909,0.337737219114044,0,0.000337737219114044,0,19.8457853024909,0.0198457853024909,0,0,18,0
"525","conventional",2020-01-19,44,44,44,0.0126483585249129,0,0.0120218405624442,0.0715169570227948,1,1.45976472727273,FALSE,1.07382729166667,-0.359276839583333,-0.73660416666664,100225.191666667,67.3423791666667,195.21520625,0.252716358458247,79.3820031539348,6.23234280846901e-05,-2.43484884897866,2020,1.0730275,-0.386736765909091,-1.1560435136159,0.30605469768246,19,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,628,NA,2019-04-04,290,NA,2018-05-12,617,2019-10-01,NA,96,NA,NA,110,NA,-2.91200510206674,-0.0969612916310406,0.268140044384372,0.231388198761736,-0.00521477929295905,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-1.38044798136642,185.458898858932,1.45976472727273,1.51487142963316,-0.401336233516865,1.113534717336,0.00151487142963316,-0.000401336233516865,0.001113534717336,1.51487142963316,0,0.00151487142963316,0,21.3606567321241,0.0213606567321241,0,0,19,0
"526","conventional",2020-01-20,47,47,47,0.00828762218461928,0,0.00813634853380898,0.0324267755401743,1,1.85169117021277,FALSE,0.825581458333333,-1.020855875,-7.78183333333331,101943.583333333,39.8539395833333,213.563625,0.248050039903957,65.5251842633951,2.60105807662707e-06,-11.7003166516622,2020,0.826195744680851,-1.02549493617021,-1.29571245511371,0.302821384121974,20,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,629,NA,2019-04-04,291,NA,2018-05-12,618,2019-10-01,NA,97,NA,NA,111,NA,-4.63695829936434,-1.33710945447284,0.263036477612096,-0.181816312244937,-0.00513371364078681,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-2.57181547619044,202.671625877566,1.85169117021277,1.92159325256477,-1.06420778020861,0.857384964520851,0.00192159325256477,-0.00106420778020861,0.000857384964520851,1.92159325256477,0,0.00192159325256477,0,23.2822499846888,0.0232822499846888,0,0,20,0
"527","conventional",2020-01-21,38,38,38,0.011761496947809,0,0.010308312096088,0.073719871732016,1,1.34388315789474,FALSE,0.819866458333333,-0.445924083333333,-9.01529166666664,102494.25,54.12404375,154.366920833333,0.243648060739746,65.2813397800447,4.26800355057821e-08,-11.1850958506266,2020,0.817540263157895,-0.526345184210526,-1.49398333231606,0.299992317954699,21,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,630,NA,2019-04-04,292,NA,2018-05-12,619,2019-10-01,NA,98,NA,NA,112,NA,-6.44340353466213,-3.45551544825234,0.258028309830505,-0.581078036626157,-0.00497265007728314,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-4.25411607142853,209.701309806137,1.34388315789474,1.39461528465853,-0.546214925452547,0.84840273510821,0.00139461528465853,-0.000546214925452547,0.00084840273510821,1.39461528465853,0,0.00139461528465853,0,24.6768652693474,0.0246768652693474,0,0,21,0
"528","conventional",2020-01-22,35,35,35,0.0163171025387629,0,0.0127775187231833,0.084271963485695,1,0.954497194285714,FALSE,0.897998125,-0.0783121083333333,-7.80033333333331,102494.625,60.0115458333333,170.508420833333,0.239537292537427,71.0997700594858,4.99946329076314e-07,-6.75428746541339,2020,0.902448,-0.0520519799999999,-1.46266395250954,0.298954465736946,22,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,631,NA,2019-04-04,293,NA,2018-05-12,620,2019-10-01,NA,99,NA,NA,113,NA,-7.67048024677093,-5.00237356821694,0.253190463001912,-1.06772927556717,-0.00475755757195951,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-5.8996696428571,187.22925986025,0.954497194285714,0.990529845168878,-0.0540169630657919,0.9365157729792,0.000990529845168878,-5.40169630657919e-05,0.0009365157729792,0.990529845168878,0,0.000990529845168878,0,25.6673951145162,0.0256673951145163,0,0,22,0
"529","conventional",2020-01-23,27,27,27,0.0177508127669795,0,0.0129978934411947,0.0910622141622566,1,0.212567,FALSE,0.931570208333333,0.726030583333333,-5.34222916666664,102284.291666667,63.87615625,175.193675,0.235744606868813,63.8343603446434,7.10288645677793e-08,-3.59583225250242,2020,0.945473703703704,0.732904740740741,-1.29220221837359,0.301906159768502,23,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,632,NA,2019-04-04,294,NA,2018-05-12,621,2019-10-01,NA,100,NA,NA,114,NA,-8.03908928916566,-5.39939236640928,0.248578718684115,-1.38344877787996,-0.00450727728743784,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-6.8737083333333,175.032583928573,0.212567,0.2205914892768,0.7605721878656,0.981165714208,0.0002205914892768,0.0007605721878656,0.000981165714208,0.2205914892768,0,0.0002205914892768,0,25.887986603793,0.0258879866037931,0,0,23,0
"530","conventional",2020-01-24,23,23,23,0.012082675194352,0,0.00890309378124383,0.0567878255365126,1,0.763428613043478,FALSE,0.958546041666667,0.172244604166667,-0.80702083333331,102190.9375,64.5775875,260.022983333333,0.232296875305718,63.4119720338834,1.18480481129761e-07,-0.441339238484677,2020,0.950265652173913,0.186838130434783,-1.07865951855975,0.30695145825545,24,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,633,NA,2019-04-04,295,NA,2018-05-12,622,2019-10-01,NA,101,NA,NA,115,NA,-6.36292772747219,-5.58952836990354,0.24423048266353,-1.39150681495664,-0.00422950211145203,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-5.71547619047615,184.278477380954,0.763428613043478,0.792248348557315,0.193891344593948,0.986138560649739,0.000792248348557315,0.000193891344593948,0.000986138560649739,0.792248348557315,0,0.000792248348557315,0,26.6802349523504,0.0266802349523504,0,0,24,0
"531","conventional",2020-01-25,16,16,16,0.00675858299220332,0,0.00373109072642683,0.0712136642752605,1,0.9268116875,FALSE,0.958667291666667,-0.291209354166667,-0.070812499999974,101036.333333333,85.4844866666667,82.5600191111111,0.229220969419954,94.7322576857961,0.000759513647305235,1.05937220255536,2020,0.94544625,0.01863025,-0.796653175353981,0.325651100526253,25,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,634,NA,2019-04-04,296,NA,2018-05-12,623,2019-10-01,NA,102,NA,NA,116,NA,-5.00747830073036,-5.66711610158282,0.240173457604837,-1.22513116654893,-0.00392485536365326,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-4.5077321428571,178.775835765874,0.9268116875,0.9617991994278,0.0193335493896,0.981137224116,0.0009617991994278,1.93335493896e-05,0.000981137224116,0.9617991994278,0,0.0009617991994278,0,27.6420341517782,0.0276420341517782,0,0,25,0
"532","conventional",2020-01-26,18,18,18,0.0080724140171719,0,0.00384100050846019,0.0448828896977881,1,1.28118466666667,FALSE,0.951587291666667,-0.424780416666667,2.78743750000002,100156.333333333,67.4248655172414,269.480273448276,0.226543760783334,83.45622413142,2.20593768105455e-05,0.756291643778506,2020,0.954723888888889,-0.326463611111111,-0.497664753595965,0.352780289947987,26,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,635,NA,2019-04-04,297,NA,2018-05-12,624,2019-10-01,NA,103,NA,NA,117,NA,-4.55160108747934,-5.48993004163104,0.23643451507985,-1.13107705797466,-0.0035933370440415,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-4.00429761904758,189.385131079914,1.28118466666667,1.3295499003072,-0.338787743016,0.990765097584,0.0013295499003072,-0.000338787743016,0.000990765097584,1.3295499003072,0,0.0013295499003072,0,28.9715840520854,0.0289715840520854,0,0,26,0
"533","conventional",2020-01-27,41,41,41,0.00462671819427728,0,0.00458154405274143,0.0317589270670455,1,1.02176936585366,FALSE,0.934605833333333,-0.0817935083333333,3.09062500000002,99897.7083333333,69.0622083333333,239.874708333333,0.224292120967671,78.9256609915103,4.01072572747313e-05,-0.177166048685687,2020,0.929232926829268,-0.092536912195122,-0.508282566070534,0.337336654464404,27,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,636,NA,2019-04-04,298,NA,2018-05-12,625,2019-10-01,NA,104,NA,NA,118,NA,-2.90543671562556,-4.29019962946572,0.23304052666038,-1.01858707382563,-0.00323494715261677,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-2.45108928571425,193.14385727039,1.02176936585366,1.06034156812238,-0.0960302176452527,0.964311841510244,0.00106034156812238,-9.60302176452527e-05,0.000964311841510244,1.06034156812238,0,0.00106034156812238,0,30.0319256202077,0.0300319256202077,0,0,27,0
"534","conventional",2020-01-28,48,48,48,0.00282609003070766,0,0.00282609003070766,0.0408255928150329,1,1.03122175,FALSE,0.903647708333333,-0.1275731875,1.11554166666669,100429.416666667,63.0967083333333,244.261104166667,0.222492921544778,75.6005047143282,1.52578553146062e-05,-1.88509677251178,2020,0.903647708333333,-0.1275731875,-0.577060286203998,0.328261386603117,28,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,637,NA,2019-04-04,299,NA,2018-05-12,626,2019-10-01,NA,105,NA,NA,119,NA,-1.57686541875201,-3.63583192825315,0.230018363918242,-0.887598067238195,-0.00284968568937907,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-1.00382738095235,205.985883460866,1.03122175,1.0701507835512,-0.1323891263574,0.937760770782,0.0010701507835512,-0.0001323891263574,0.000937760770782,1.0701507835512,0,0.0010701507835512,0,31.1020764037589,0.0311020764037589,0,0,28,0
"535","conventional",2020-01-29,45,45,45,0.0059514170454174,0,0.00557823003175713,0.08851045130893,1,0.681338577777778,FALSE,0.854311041666667,0.175889916666667,-1.93156249999998,101363.25,53.1780583333333,254.740645833333,0.221173034086469,59.6277035987524,3.24802560195773e-06,-4.08244568506874,2020,0.854113333333333,0.172772577777778,-0.794704898198423,0.321749248852332,29,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,638,NA,2019-04-04,300,NA,2018-05-12,627,2019-10-01,NA,106,NA,NA,120,NA,-1.19517373584563,-3.80059161186216,0.227394898425248,-0.792175345193749,-0.00243755265432839,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-0.165431547619013,218.019058460866,0.681338577777778,0.70705938162432,0.17929481169792,0.886356453312,0.00070705938162432,0.00017929481169792,0.000886356453312,0.70705938162432,0,0.00070705938162432,0,31.8091357853833,0.0318091357853833,0,0,29,0
"536","conventional",2020-01-30,42,42,42,0.0111714803806501,0,0.0102327292564042,0.111876976513826,1,0.32235119047619,FALSE,0.800599166666667,0.442795204166667,-4.60602083333331,102110.270833333,54.2836416666667,214.098908333333,0.220359330164555,45.2554889630169,3.5555054012093e-08,-5.56019662221271,2020,0.794198095238095,0.47184570952381,-1.14919994672137,0.317564950635036,30,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,639,NA,2019-04-04,301,NA,2018-05-12,628,2019-10-01,NA,107,NA,NA,121,NA,-1.47579721723282,-3.18657960891721,0.225197001753211,-0.771746449243432,-0.00199854804746474,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-0.0602589285713939,223.576948937056,0.32235119047619,0.334520076857143,0.489658073796617,0.824179391012571,0.000334520076857143,0.000489658073796617,0.000824179391012571,0.334520076857143,0,0.000334520076857143,0,32.1436558622404,0.0321436558622404,0,0,30,0
"537","conventional",2020-01-31,36,36,36,0.00984374243114403,0,0.00884753069306105,0.0524805798666217,1,0.604503786944444,FALSE,0.834639166666667,0.247872395833333,-1.50687499999998,101963.229166667,66.3302354166667,187.664370833333,0.220078681350851,71.6631723854452,1.11842660122836e-05,-2.54849789937335,2020,0.838756944444444,0.234255194444444,-1.13987833658852,0.315512642264366,31,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,640,NA,2019-04-04,302,NA,2018-05-12,629,2019-10-01,NA,108,NA,NA,122,NA,-1.77681988307406,-2.32291981379189,0.223451545473944,-0.780491994676113,-0.00153267186878811,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-0.16023809523806,213.240004294199,0.604503786944444,0.627324046703112,0.2430984217368,0.8704203546,0.000627324046703112,0.0002430984217368,0.0008704203546,0.627324046703112,0,0.000627324046703112,0,32.7709799089435,0.0327709799089435,0,0,31,0
"538","conventional",2020-02-01,39,39,39,0.00361044353160329,0,0.00316022790662922,0.035282622902987,2,0.657777,FALSE,0.854205416666667,0.170898645833333,1.78977083333335,100698.654166667,80.99264375,132.113752083333,0.220357959217169,92.3465491835067,3.69264305012014e-05,-0.143816693623838,2020,0.85465358974359,0.196875769230769,-0.846033318837461,0.313942077259223,32,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,641,NA,2019-04-04,303,NA,2018-05-12,630,2019-10-01,NA,109,NA,NA,123,NA,-1.94870401109966,-1.66187273661293,0.222185401159261,-0.787546300888039,-0.00103992411829849,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.105559523809558,220.319109004517,0.657777,0.6826083448608,0.204307908269538,0.886917104617846,0.0006826083448608,0.000204307908269538,0.000886917104617846,0.6826083448608,0,0.0006826083448608,0,33.4535882538043,0.0334535882538043,0,0,32,0
"539","conventional",2020-02-02,42,42,42,0.0056670109125714,0,0.00546162125465301,0.0600470467733848,2,0.231635142857143,FALSE,0.844765625,0.579126479166667,1.50243750000002,99535.6625,69.9171229166667,211.435472916667,0.221220106895419,76.0280814200409,3.02942661273654e-05,-1.30409628550209,2020,0.84763119047619,0.615996666666667,-0.80476600329079,0.311487279832363,33,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,642,NA,2019-04-04,304,NA,2018-05-12,631,2019-10-01,NA,110,NA,NA,124,NA,-2.24304514385403,-1.4326991399129,0.221424879175273,-0.831417907987299,-0.000520725700271112,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-0.0780119047618708,212.026994642858,0.231635142857143,0.240379462154057,0.639250787232,0.879629606969143,0.000240379462154057,0.000639250787232,0.000879629606969143,0.240379462154057,0,0.000240379462154057,0,33.6939677159584,0.0336939677159584,0,0,33,0
"540","conventional",2020-02-03,33,33,33,0.0124876658072696,0,0.00964043081917426,0.0693058138229976,2,0.627125848484848,FALSE,0.970525416666667,0.256329547916667,3.35608333333336,100277.675,70.8019333333333,271.011329166667,0.222643510223832,78.6079899590275,7.26453896741456e-06,0.687041378021264,2020,0.967096363636364,0.339970818181818,-0.782414023081439,0.310785212864478,34,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,643,NA,2019-04-04,305,NA,2018-05-12,632,2019-10-01,NA,111,NA,NA,125,NA,-2.11958694003875,-1.31986107826231,0.221189363354725,-0.870579544703143,1.94478824170277e-05,"dormant","dormant",FALSE,"2020",FALSE,FALSE,-0.0400892857142521,216.475083333334,0.627125848484848,0.650800100115491,0.352804852556509,1.00360463820218,0.000650800100115491,0.000352804852556509,0.00100360463820218,0.650800100115491,0,0.000650800100115491,0,34.3447678160739,0.0343447678160739,0,0,34,0
"541","conventional",2020-02-04,38,38,38,0.0121339685825908,0,0.0114856927110664,0.0669174353144343,2,0.915531157894737,FALSE,1.10049541666667,0.217737791666667,4.05893750000002,100366.458333333,67.9278666666667,297.066370833333,0.224560973400469,80.9948455567172,1.15599462636358e-05,2.44672673543297,2020,1.114465,0.198936210526316,-0.460051759084043,0.316832974553108,35,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,644,NA,2019-04-04,306,NA,2018-05-12,633,2019-10-01,NA,112,NA,NA,126,NA,-1.50075501033236,-1.18112562497455,0.221484799334109,-0.853864040828864,0.000566914414468735,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.380395833333367,224.018692857144,0.915531157894737,0.950092825317726,0.206446132048168,1.156536499536,0.000950092825317726,0.000206446132048168,0.001156536499536,0.950092825317726,0,0.000950092825317726,0,35.2948606413916,0.0352948606413916,0,0,35,0
"542","conventional",2020-02-05,44,44,44,0.00324029265610579,0,0.00305568479858771,0.0941552068651142,2,1.22250669318182,FALSE,1.134416875,-0.10647730625,1.26366666666669,101073.604166667,55.5025104166667,301.786833333333,0.226901030734663,65.835577798356,5.62792116861973e-05,-0.685329659779844,2020,1.13574227272727,-0.0867622886363636,-0.277743403116839,0.317575016369422,36,"cover crop",2019-10-15,NA,1,"annual",NA,2018-05-01,645,NA,2019-04-04,307,NA,2018-05-12,634,2019-10-01,NA,113,NA,NA,127,NA,-1.01545272100537,-1.32528775533038,0.222303084569566,-0.780012398674352,0.00110268702915089,"dormant","dormant",FALSE,"2020",FALSE,FALSE,0.836857142857178,230.739576785715,1.22250669318182,1.26865680985211,-0.0900375997373018,1.17861699781964,0.00126865680985211,-9.00375997373018e-05,0.00117861699781964,1.26865680985211,0,0.00126865680985211,0,36.5635174512437,0.0365635174512437,0,0,36,0
