"Date Time, GMT-04:00","Temp, °F (LGR S/N: 20205284, SEN S/N: 20168088, LBL: Air Temperature)","RH, % (LGR S/N: 20205284, SEN S/N: 20168088)","PAR, µmol/m²/s (LGR S/N: 20205284, SEN S/N: 20189138)","Temp, °F (LGR S/N: 20205284, SEN S/N: 20245643, LBL: Soil Temperature)"
5/13/2020 14:17,59.056,28.3,1751.2,65.53
5/13/2020 14:17,59.056,28.4,1746.2,65.53
5/13/2020 14:17,59.056,28.5,1748.7,65.53
5/13/2020 14:17,59.099,28.5,1741.2,65.53
5/13/2020 14:17,59.099,28.6,1751.2,65.53
5/13/2020 14:17,59.142,28.6,1751.2,65.53
5/13/2020 14:17,59.142,28.6,1746.2,65.53
5/13/2020 14:17,59.142,28.5,1738.7,65.53
5/13/2020 14:17,59.185,28.5,1746.2,65.53
5/13/2020 14:17,59.185,28.4,1743.7,65.53
5/13/2020 14:17,59.229,28.4,1746.2,65.53
5/13/2020 14:17,59.229,28.3,1748.7,65.53
5/13/2020 14:17,59.229,28.2,1748.7,65.53
5/13/2020 14:17,59.272,28.1,1746.2,65.53
5/13/2020 14:18,59.315,27.9,1751.2,65.53
5/13/2020 14:18,59.315,27.8,1746.2,65.53
5/13/2020 14:18,59.315,27.7,1746.2,65.53
5/13/2020 14:18,59.315,27.5,1743.7,65.53
5/13/2020 14:18,59.315,27.5,1746.2,65.574
5/13/2020 14:18,59.358,27.4,1746.2,65.53
5/13/2020 14:18,59.358,27.2,1746.2,65.53
5/13/2020 14:18,59.358,27.1,1748.7,65.53
5/13/2020 14:18,59.358,27.1,1748.7,65.53
5/13/2020 14:18,59.401,27,1746.2,65.53
5/13/2020 14:18,59.401,26.8,1748.7,65.53
5/13/2020 14:18,59.401,26.7,1748.7,65.53
5/13/2020 14:18,59.401,26.5,1743.7,65.53
5/13/2020 14:18,59.401,26.5,1746.2,65.53
5/13/2020 14:18,59.401,26.5,1746.2,65.53
5/13/2020 14:18,59.401,26.5,1748.7,65.53
5/13/2020 14:18,59.401,26.5,1746.2,65.53
5/13/2020 14:18,59.401,26.4,1746.2,65.53
5/13/2020 14:18,59.401,26.3,1746.2,65.574
5/13/2020 14:18,59.401,26.2,1743.7,65.53
5/13/2020 14:18,59.401,26.2,1746.2,65.53
5/13/2020 14:18,59.401,26.1,1748.7,65.53
5/13/2020 14:18,59.401,26,1746.2,65.574
5/13/2020 14:18,59.358,26.1,1748.7,65.574
5/13/2020 14:18,59.358,26.1,1743.7,65.53
5/13/2020 14:18,59.358,26.2,1741.2,65.574
5/13/2020 14:18,59.358,26.2,1746.2,65.53
5/13/2020 14:18,59.358,26.3,1743.7,65.53
5/13/2020 14:18,59.358,26.4,1743.7,65.53
5/13/2020 14:18,59.358,26.4,1743.7,65.53
5/13/2020 14:18,59.358,26.4,1743.7,65.53
5/13/2020 14:18,59.358,26.3,1746.2,65.53
5/13/2020 14:18,59.315,26.2,1743.7,65.53
5/13/2020 14:18,59.315,26.1,1746.2,65.53
5/13/2020 14:18,59.315,25.9,1746.2,65.53
5/13/2020 14:18,59.315,25.8,1746.2,65.53
5/13/2020 14:18,59.315,25.7,1746.2,65.53
5/13/2020 14:18,59.315,25.5,1743.7,65.53
5/13/2020 14:18,59.272,25.4,1743.7,65.53
5/13/2020 14:18,59.272,25.3,1746.2,65.574
5/13/2020 14:18,59.272,25.2,1743.7,65.574
5/13/2020 14:18,59.229,25.1,1743.7,65.574
5/13/2020 14:18,59.229,25.1,1743.7,65.53
5/13/2020 14:18,59.229,25,1738.7,65.53
5/13/2020 14:18,59.185,25.1,1741.2,65.53
5/13/2020 14:18,59.185,25,1743.7,65.53
5/13/2020 14:18,59.185,24.9,1743.7,65.53
5/13/2020 14:18,59.142,24.9,1741.2,65.53
5/13/2020 14:18,59.142,24.8,1743.7,65.53
5/13/2020 14:18,59.142,24.8,1741.2,65.53
5/13/2020 14:18,59.099,24.7,1748.7,65.53
5/13/2020 14:18,59.099,24.7,1743.7,65.53
5/13/2020 14:18,59.056,24.8,1741.2,65.53
5/13/2020 14:18,59.056,24.8,1741.2,65.53
5/13/2020 14:18,59.014,24.8,1741.2,65.53
5/13/2020 14:18,59.014,24.8,1741.2,65.53
5/13/2020 14:18,59.014,24.9,1743.7,65.53
5/13/2020 14:18,58.971,24.9,1743.7,65.53
5/13/2020 14:18,58.971,25,1741.2,65.53
5/13/2020 14:18,58.971,24.9,1741.2,65.53
5/13/2020 14:19,58.928,24.9,1743.7,65.53
5/13/2020 14:19,58.928,24.9,1741.2,65.53
5/13/2020 14:19,58.928,24.9,1741.2,65.53
5/13/2020 14:19,58.928,25,1738.7,65.53
5/13/2020 14:19,58.885,25,1743.7,65.53
5/13/2020 14:19,58.885,25.1,1738.7,65.53
5/13/2020 14:19,58.885,25.2,1743.7,65.53
5/13/2020 14:19,58.885,25.4,1743.7,65.53
5/13/2020 14:19,58.885,25.6,1738.7,65.53
5/13/2020 14:19,58.842,25.8,1743.7,65.53
5/13/2020 14:19,58.842,26,1741.2,65.53
5/13/2020 14:19,58.842,26.2,1738.7,65.53
5/13/2020 14:19,58.842,26.4,1743.7,65.53
5/13/2020 14:19,58.842,26.5,1741.2,65.53
5/13/2020 14:19,58.842,26.7,1741.2,65.53
5/13/2020 14:19,58.842,26.8,1741.2,65.53
5/13/2020 14:19,58.842,26.9,1741.2,65.53
5/13/2020 14:19,58.885,27.1,1738.7,65.53
5/13/2020 14:19,58.885,27.1,1738.7,65.53
5/13/2020 14:19,58.885,27.1,1738.7,65.53
5/13/2020 14:19,58.885,27.2,1741.2,65.53
5/13/2020 14:19,58.885,27.2,1743.7,65.53
5/13/2020 14:19,58.885,27.2,1738.7,65.53
5/13/2020 14:19,58.885,27.2,1743.7,65.53
5/13/2020 14:19,58.928,27.1,1741.2,65.53
5/13/2020 14:19,58.928,27.1,1743.7,65.53
5/13/2020 14:19,58.928,27.2,1741.2,65.53
5/13/2020 14:19,58.928,27.2,1738.7,65.53
5/13/2020 14:19,58.928,27.2,1743.7,65.53
5/13/2020 14:19,58.928,27.2,1743.7,65.53
5/13/2020 14:19,58.971,27.2,1743.7,65.53
5/13/2020 14:19,58.971,27.2,1741.2,65.53
5/13/2020 14:19,58.971,27.2,1741.2,65.53
5/13/2020 14:19,58.971,27.2,1738.7,65.53
5/13/2020 14:19,58.971,27.4,1741.2,65.53
5/13/2020 14:19,59.014,27.5,1738.7,65.53
5/13/2020 14:19,59.014,27.6,1741.2,65.53
5/13/2020 14:19,59.014,27.7,1741.2,65.53
5/13/2020 14:19,59.014,27.7,1741.2,65.53
5/13/2020 14:19,59.056,27.8,1738.7,65.53
5/13/2020 14:19,59.056,27.8,1741.2,65.53
5/13/2020 14:19,59.056,27.7,1741.2,65.53
5/13/2020 14:19,59.099,27.6,1743.7,65.53
5/13/2020 14:19,59.099,27.5,1738.7,65.53
5/13/2020 14:19,59.099,27.5,1738.7,65.53
5/13/2020 14:19,59.099,27.3,1741.2,65.53
5/13/2020 14:19,59.099,27.3,1738.7,65.53
5/13/2020 14:19,59.099,27.2,1741.2,65.53
5/13/2020 14:19,59.142,27.2,1743.7,65.53
5/13/2020 14:19,59.142,27.1,1736.2,65.53
5/13/2020 14:19,59.142,27.1,1741.2,65.53
5/13/2020 14:19,59.142,27,1738.7,65.53
5/13/2020 14:19,59.142,26.8,1738.7,65.53
5/13/2020 14:19,59.142,26.7,1738.7,65.53
5/13/2020 14:19,59.142,26.5,1738.7,65.53
5/13/2020 14:19,59.142,26.4,1741.2,65.53
5/13/2020 14:19,59.142,26.2,1738.7,65.53
5/13/2020 14:19,59.142,26.2,1738.7,65.53
5/13/2020 14:19,59.142,26.1,1741.2,65.53
5/13/2020 14:19,59.142,26.1,1741.2,65.53
5/13/2020 14:20,59.142,26,1738.7,65.53
5/13/2020 14:20,59.142,26,1741.2,65.53
5/13/2020 14:20,59.142,26,1741.2,65.53
5/13/2020 14:20,59.142,26,1738.7,65.53
5/13/2020 14:20,59.099,26,1736.2,65.53
5/13/2020 14:20,59.099,26,1736.2,65.53
5/13/2020 14:20,59.099,26,1741.2,65.53
5/13/2020 14:20,59.099,26.1,1741.2,65.53
5/13/2020 14:20,59.099,26.2,1736.2,65.53
5/13/2020 14:20,59.099,26.3,1736.2,65.53
5/13/2020 14:20,59.099,26.4,1738.7,65.53
5/13/2020 14:20,59.056,26.5,1738.7,65.53
5/13/2020 14:20,59.056,26.7,1741.2,65.53
5/13/2020 14:20,59.056,26.8,1738.7,65.53
5/13/2020 14:20,59.056,26.8,1741.2,65.53
5/13/2020 14:20,59.056,26.8,1736.2,65.53
5/13/2020 14:20,59.056,26.7,1736.2,65.53
5/13/2020 14:20,59.056,26.7,1741.2,65.53
5/13/2020 14:20,59.056,26.8,1741.2,65.53
5/13/2020 14:20,59.056,26.9,1741.2,65.53
5/13/2020 14:20,59.056,27.1,1738.7,65.53
5/13/2020 14:20,59.056,27.2,1738.7,65.53
5/13/2020 14:20,59.056,27.2,1733.7,65.53
5/13/2020 14:20,59.056,27.2,1738.7,65.53
5/13/2020 14:20,59.056,27.3,1748.7,65.53
5/13/2020 14:20,59.056,27.5,1736.2,65.53
5/13/2020 14:20,59.056,27.5,1741.2,65.53
5/13/2020 14:20,59.056,27.7,1738.7,65.53
5/13/2020 14:20,59.056,27.8,1741.2,65.53
5/13/2020 14:20,59.056,27.8,1743.7,65.53
5/13/2020 14:20,59.056,27.8,1741.2,65.53
5/13/2020 14:20,59.099,27.7,1743.7,65.53
5/13/2020 14:20,59.099,27.6,1741.2,65.53
5/13/2020 14:20,59.099,27.5,1743.7,65.53
5/13/2020 14:20,59.099,27.4,1748.7,65.53
5/13/2020 14:20,59.099,27.2,1741.2,65.53
5/13/2020 14:20,59.099,27.2,1746.2,65.53
5/13/2020 14:20,59.099,27.2,1743.7,65.53
5/13/2020 14:20,59.099,27.2,1746.2,65.53
5/13/2020 14:20,59.099,27.2,1741.2,65.53
5/13/2020 14:20,59.099,27.3,1736.2,65.53
5/13/2020 14:20,59.099,27.5,1743.7,65.53
5/13/2020 14:20,59.099,27.5,1741.2,65.53
5/13/2020 14:20,59.099,27.6,1743.7,65.53
5/13/2020 14:20,59.099,27.7,1738.7,65.53
5/13/2020 14:20,59.142,27.7,1741.2,65.53
5/13/2020 14:20,59.142,27.7,1741.2,65.53
5/13/2020 14:20,59.142,27.7,1743.7,65.53
5/13/2020 14:20,59.142,27.8,1741.2,65.53
5/13/2020 14:20,59.142,27.8,1743.7,65.53
5/13/2020 14:20,59.142,27.8,1743.7,65.53
5/13/2020 14:20,59.142,27.8,1748.7,65.53
5/13/2020 14:20,59.185,27.8,1741.2,65.53
5/13/2020 14:20,59.185,27.7,1743.7,65.53
5/13/2020 14:20,59.185,27.7,1746.2,65.53
5/13/2020 14:20,59.185,27.6,1743.7,65.53
5/13/2020 14:20,59.185,27.5,1746.2,65.53
5/13/2020 14:20,59.185,27.5,1741.2,65.53
5/13/2020 14:20,59.185,27.6,1743.7,65.53
5/13/2020 14:20,59.229,27.7,1753.7,65.53
5/13/2020 14:21,59.229,27.8,1741.2,65.53
5/13/2020 14:21,59.229,27.9,1731.2,65.53
5/13/2020 14:21,59.229,28.1,1696.2,65.53
5/13/2020 14:21,59.229,28.2,1668.7,65.53
5/13/2020 14:21,59.229,28.4,1673.7,65.53
5/13/2020 14:21,59.272,28.5,1646.2,65.53
5/13/2020 14:21,59.272,28.7,1633.7,65.53
5/13/2020 14:21,59.272,28.8,1686.2,65.53
5/13/2020 14:21,59.272,29,1728.7,65.53
5/13/2020 14:21,59.315,29.1,1741.2,65.53
5/13/2020 14:21,59.315,29.1,1738.7,65.53
5/13/2020 14:21,59.315,29.1,1741.2,65.53
5/13/2020 14:21,59.358,29.1,1741.2,65.53
5/13/2020 14:21,59.358,29.2,1746.2,65.53
5/13/2020 14:21,59.401,29.3,1738.7,65.53
5/13/2020 14:21,59.401,29.3,1743.7,65.53
5/13/2020 14:21,59.401,29.3,1746.2,65.53
5/13/2020 14:21,59.445,29.2,1743.7,65.53
5/13/2020 14:21,59.445,29.1,1736.2,65.53
5/13/2020 14:21,59.486,29.1,1741.2,65.53
5/13/2020 14:21,59.486,29.1,1743.7,65.53
5/13/2020 14:21,59.529,29,1738.7,65.53
5/13/2020 14:21,59.529,28.9,1741.2,65.53
5/13/2020 14:21,59.529,28.8,1743.7,65.53
5/13/2020 14:21,59.572,28.8,1746.2,65.53
5/13/2020 14:21,59.572,28.8,1748.7,65.53
5/13/2020 14:21,59.616,28.8,1746.2,65.53
5/13/2020 14:21,59.616,28.9,1748.7,65.53
5/13/2020 14:21,59.616,29,1743.7,65.53
5/13/2020 14:21,59.659,28.9,1743.7,65.53
5/13/2020 14:21,59.659,28.9,1741.2,65.53
5/13/2020 14:21,59.659,28.9,1748.7,65.53
5/13/2020 14:21,59.702,28.9,1738.7,65.53
5/13/2020 14:21,59.702,28.9,1748.7,65.53
5/13/2020 14:21,59.745,28.9,1748.7,65.53
5/13/2020 14:21,59.745,28.9,1738.7,65.53
5/13/2020 14:21,59.745,29,1741.2,65.53
5/13/2020 14:21,59.788,28.9,1743.7,65.53
5/13/2020 14:21,59.788,28.9,1746.2,65.53
5/13/2020 14:21,59.83,28.8,1741.2,65.53
5/13/2020 14:21,59.83,28.5,1741.2,65.53
5/13/2020 14:21,59.83,28.3,1746.2,65.53
5/13/2020 14:21,59.873,27.9,1746.2,65.53
5/13/2020 14:21,59.873,27.7,1746.2,65.53
5/13/2020 14:21,59.873,27.4,1743.7,65.53
5/13/2020 14:21,59.873,27.2,1743.7,65.53
5/13/2020 14:21,59.873,27.1,1746.2,65.53
5/13/2020 14:21,59.873,27.1,1743.7,65.53
5/13/2020 14:21,59.873,27.1,1746.2,65.53
5/13/2020 14:21,59.873,27.1,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1748.7,65.53
5/13/2020 14:21,59.873,27.2,1753.7,65.53
5/13/2020 14:21,59.873,27.2,1758.7,65.53
5/13/2020 14:21,59.873,27.3,1751.2,65.53
5/13/2020 14:21,59.873,27.4,1756.2,65.53
5/13/2020 14:21,59.873,27.5,1751.2,65.53
5/13/2020 14:22,59.873,27.5,1756.2,65.53
5/13/2020 14:22,59.873,27.5,1756.2,65.53
5/13/2020 14:22,59.873,27.5,1751.2,65.53
5/13/2020 14:22,59.873,27.6,1756.2,65.53
5/13/2020 14:22,59.873,27.7,1758.7,65.53
5/13/2020 14:22,59.873,27.7,1758.7,65.53
5/13/2020 14:22,59.916,27.7,1756.2,65.53
5/13/2020 14:22,59.873,27.8,1763.7,65.53
5/13/2020 14:22,59.916,27.8,1761.2,65.53
5/13/2020 14:22,59.916,27.8,1763.7,65.53
5/13/2020 14:22,59.916,27.7,1766.2,65.53
5/13/2020 14:22,59.916,27.5,1768.7,65.53
5/13/2020 14:22,59.916,27.3,1771.2,65.53
5/13/2020 14:22,59.916,27.1,1771.2,65.53
5/13/2020 14:22,59.916,27.1,1771.2,65.53
5/13/2020 14:22,59.916,27,1773.7,65.53
5/13/2020 14:22,59.916,26.8,1773.7,65.53
5/13/2020 14:22,59.916,26.7,1771.2,65.53
5/13/2020 14:22,59.916,26.7,1771.2,65.53
5/13/2020 14:22,59.916,26.6,1781.2,65.53
5/13/2020 14:22,59.916,26.6,1783.7,65.53
5/13/2020 14:22,59.873,26.6,1788.7,65.53
5/13/2020 14:22,59.873,26.7,1788.7,65.53
5/13/2020 14:22,59.873,26.7,1793.7,65.53
5/13/2020 14:22,59.873,26.8,1796.2,65.53
5/13/2020 14:22,59.83,26.8,1793.7,65.53
5/13/2020 14:22,59.83,27,1798.7,65.53
5/13/2020 14:22,59.83,27.1,1806.2,65.53
5/13/2020 14:22,59.83,27.2,1803.7,65.53
5/13/2020 14:22,59.83,27.4,1806.2,65.53
5/13/2020 14:22,59.83,27.6,1808.7,65.53
5/13/2020 14:22,59.83,27.9,1811.2,65.53
5/13/2020 14:22,59.83,28.1,1811.2,65.53
5/13/2020 14:22,59.83,28.2,1801.2,65.53
5/13/2020 14:22,59.83,28.3,1773.7,65.53
5/13/2020 14:22,59.83,28.4,1666.2,65.53
5/13/2020 14:22,59.83,28.4,1641.2,65.53
5/13/2020 14:22,59.83,28.3,1668.7,65.53
5/13/2020 14:22,59.873,28.2,1671.2,65.53
5/13/2020 14:22,59.873,28,1631.2,65.53
5/13/2020 14:22,59.873,27.8,1458.7,65.53
5/13/2020 14:22,59.873,27.7,1313.7,65.53
5/13/2020 14:22,59.873,27.5,1468.7,65.53
5/13/2020 14:22,59.873,27.2,1581.2,65.53
5/13/2020 14:22,59.873,27.2,1556.2,65.53
5/13/2020 14:22,59.873,27.1,1443.7,65.53
5/13/2020 14:22,59.873,27.2,1276.2,65.53
5/13/2020 14:22,59.873,27.2,1176.2,65.53
5/13/2020 14:22,59.83,27.2,1143.7,65.53
5/13/2020 14:22,59.83,27.2,1276.2,65.53
5/13/2020 14:22,59.83,27.2,1453.7,65.53
5/13/2020 14:22,59.83,27.2,1581.2,65.53
5/13/2020 14:22,59.83,27.1,1673.7,65.53
5/13/2020 14:22,59.83,27.2,1728.7,65.53
5/13/2020 14:22,59.83,27.2,1763.7,65.53
5/13/2020 14:22,59.83,27.2,1783.7,65.53
5/13/2020 14:22,59.83,27.2,1783.7,65.53
5/13/2020 14:22,59.788,27.2,1786.2,65.53
5/13/2020 14:22,59.788,27.2,1783.7,65.53
5/13/2020 14:22,59.788,27.2,1791.2,65.53
5/13/2020 14:23,59.788,27.3,1791.2,65.53
5/13/2020 14:23,59.788,27.4,1786.2,65.53
5/13/2020 14:23,59.788,27.5,1781.2,65.53
5/13/2020 14:23,59.788,27.6,1763.7,65.53
5/13/2020 14:23,59.788,27.6,1738.7,65.53
5/13/2020 14:23,59.788,27.7,1583.7,65.53
5/13/2020 14:23,59.788,27.7,1451.2,65.53
5/13/2020 14:23,59.788,27.8,1493.7,65.53
5/13/2020 14:23,59.788,27.9,1536.2,65.53
5/13/2020 14:23,59.788,28.1,1641.2,65.53
5/13/2020 14:23,59.788,28.2,1718.7,65.53
5/13/2020 14:23,59.788,28.3,1778.7,65.53
5/13/2020 14:23,59.788,28.3,1791.2,65.53
5/13/2020 14:23,59.83,28.3,1768.7,65.53
5/13/2020 14:23,59.83,28.2,1751.2,65.53
5/13/2020 14:23,59.83,28.2,1731.2,65.53
5/13/2020 14:23,59.83,28.1,1591.2,65.53
5/13/2020 14:23,59.83,28,1501.2,65.53
5/13/2020 14:23,59.83,28,1503.7,65.53
5/13/2020 14:23,59.83,27.9,1496.2,65.53
5/13/2020 14:23,59.83,27.8,1453.7,65.53
5/13/2020 14:23,59.83,27.7,1488.7,65.53
5/13/2020 14:23,59.83,27.6,1528.7,65.53
5/13/2020 14:23,59.83,27.6,1618.7,65.53
5/13/2020 14:23,59.83,27.5,1698.7,65.53
5/13/2020 14:23,59.83,27.3,1706.2,65.53
5/13/2020 14:23,59.83,27.2,1696.2,65.53
5/13/2020 14:23,59.83,27.1,1686.2,65.53
5/13/2020 14:23,59.83,26.9,1691.2,65.53
5/13/2020 14:23,59.83,26.9,1676.2,65.53
5/13/2020 14:23,59.83,26.8,1641.2,65.53
5/13/2020 14:23,59.83,26.8,1656.2,65.53
5/13/2020 14:23,59.83,26.8,1693.7,65.53
5/13/2020 14:23,59.788,26.8,1713.7,65.53
5/13/2020 14:23,59.788,26.7,1713.7,65.53
5/13/2020 14:23,59.788,26.6,1656.2,65.53
5/13/2020 14:23,59.788,26.5,1601.2,65.53
5/13/2020 14:23,59.745,26.4,1643.7,65.53
5/13/2020 14:23,59.745,26.2,1708.7,65.53
5/13/2020 14:23,59.745,26.1,1693.7,65.53
5/13/2020 14:23,59.745,26,1633.7,65.53
5/13/2020 14:23,59.702,26,1608.7,65.53
5/13/2020 14:23,59.702,26,1636.2,65.53
5/13/2020 14:23,59.702,25.9,1698.7,65.53
5/13/2020 14:23,59.702,25.9,1738.7,65.53
5/13/2020 14:23,59.659,25.9,1758.7,65.53
5/13/2020 14:23,59.659,25.9,1763.7,65.53
5/13/2020 14:23,59.659,25.9,1761.2,65.53
5/13/2020 14:23,59.616,25.9,1763.7,65.53
5/13/2020 14:23,59.616,25.9,1763.7,65.53
5/13/2020 14:23,59.616,25.8,1761.2,65.53
5/13/2020 14:23,59.572,25.8,1761.2,65.53
5/13/2020 14:23,59.572,25.8,1761.2,65.53
5/13/2020 14:23,59.529,25.9,1766.2,65.53
5/13/2020 14:23,59.529,25.9,1738.7,65.53
5/13/2020 14:23,59.529,25.9,1696.2,65.53
5/13/2020 14:23,59.486,26,1698.7,65.53
5/13/2020 14:23,59.486,26,1731.2,65.53
5/13/2020 14:23,59.486,26,1758.7,65.53
5/13/2020 14:23,59.486,26.1,1766.2,65.53
5/13/2020 14:24,59.445,26.2,1766.2,65.53
5/13/2020 14:24,59.486,26.2,1768.7,65.53
5/13/2020 14:24,59.445,26.3,1771.2,65.53
5/13/2020 14:24,59.445,26.3,1776.2,65.53
5/13/2020 14:24,59.445,26.4,1776.2,65.53
5/13/2020 14:24,59.445,26.3,1778.7,65.53
5/13/2020 14:24,59.401,26.2,1783.7,65.53
5/13/2020 14:24,59.401,26.2,1783.7,65.53
5/13/2020 14:24,59.401,26.2,1788.7,65.53
5/13/2020 14:24,59.401,26.1,1788.7,65.53
5/13/2020 14:24,59.401,26.1,1783.7,65.53
5/13/2020 14:24,59.401,26,1761.2,65.53
5/13/2020 14:24,59.401,26,1648.7,65.53
5/13/2020 14:24,59.358,26,1593.7,65.53
5/13/2020 14:24,59.358,26.1,1516.2,65.53
5/13/2020 14:24,59.358,26.2,1551.2,65.53
5/13/2020 14:24,59.358,26.2,1641.2,65.53
5/13/2020 14:24,59.358,26.3,1606.2,65.53
5/13/2020 14:24,59.358,26.4,1558.7,65.53
5/13/2020 14:24,59.358,26.5,1603.7,65.53
5/13/2020 14:24,59.358,26.5,1698.7,65.53
5/13/2020 14:24,59.358,26.5,1751.2,65.53
5/13/2020 14:24,59.315,26.5,1786.2,65.53
5/13/2020 14:24,59.358,26.6,1771.2,65.53
5/13/2020 14:24,59.315,26.6,1688.7,65.53
5/13/2020 14:24,59.315,26.7,1591.2,65.53
5/13/2020 14:24,59.315,26.7,1453.7,65.53
5/13/2020 14:24,59.315,26.6,1338.7,65.53
5/13/2020 14:24,59.315,26.6,1381.2,65.53
5/13/2020 14:24,59.315,26.6,1491.2,65.53
5/13/2020 14:24,59.315,26.7,1573.7,65.53
5/13/2020 14:24,59.315,26.7,1636.2,65.53
5/13/2020 14:24,59.315,26.8,1693.7,65.53
5/13/2020 14:24,59.315,26.9,1718.7,65.53
5/13/2020 14:24,59.315,26.9,1741.2,65.53
5/13/2020 14:24,59.315,27,1773.7,65.53
5/13/2020 14:24,59.315,27,1786.2,65.53
5/13/2020 14:24,59.315,26.9,1791.2,65.53
5/13/2020 14:24,59.315,26.8,1791.2,65.53
5/13/2020 14:24,59.315,26.6,1786.2,65.53
5/13/2020 14:24,59.315,26.4,1781.2,65.53
5/13/2020 14:24,59.315,26.3,1781.2,65.53
5/13/2020 14:24,59.272,26.2,1778.7,65.53
5/13/2020 14:24,59.272,26.1,1778.7,65.53
5/13/2020 14:24,59.272,26,1781.2,65.53
5/13/2020 14:24,59.272,25.9,1783.7,65.53
5/13/2020 14:24,59.272,25.8,1783.7,65.53
5/13/2020 14:24,59.272,25.7,1781.2,65.53
5/13/2020 14:24,59.229,25.6,1781.2,65.53
5/13/2020 14:24,59.229,25.5,1778.7,65.53
5/13/2020 14:24,59.229,25.4,1776.2,65.574
5/13/2020 14:24,59.229,25.2,1776.2,65.53
5/13/2020 14:24,59.229,25.1,1776.2,65.53
5/13/2020 14:24,59.185,25,1776.2,65.53
5/13/2020 14:24,59.185,25,1773.7,65.53
5/13/2020 14:24,59.185,24.9,1773.7,65.53
5/13/2020 14:24,59.185,24.7,1773.7,65.53
5/13/2020 14:24,59.185,24.8,1771.2,65.574
5/13/2020 14:24,59.142,24.7,1763.7,65.574
5/13/2020 14:24,59.142,24.7,1766.2,65.574
5/13/2020 14:25,59.142,24.7,1758.7,65.574
5/13/2020 14:25,59.099,24.7,1751.2,65.53
5/13/2020 14:25,59.099,24.8,1741.2,65.574
5/13/2020 14:25,59.099,24.7,1656.2,65.574
5/13/2020 14:25,59.099,24.7,1426.2,65.574
5/13/2020 14:25,59.056,24.7,1356.2,65.53
5/13/2020 14:25,59.056,24.8,1401.2,65.574
5/13/2020 14:25,59.056,24.8,1446.2,65.53
5/13/2020 14:25,59.056,24.9,1553.7,65.574
5/13/2020 14:25,59.014,25,1661.2,65.574
5/13/2020 14:25,59.014,25,1721.2,65.574
5/13/2020 14:25,59.014,25.1,1738.7,65.574
5/13/2020 14:25,59.014,25.2,1748.7,65.574
5/13/2020 14:25,59.014,25.2,1748.7,65.574
5/13/2020 14:25,58.971,25.3,1738.7,65.574
5/13/2020 14:25,58.971,25.3,1726.2,65.53
5/13/2020 14:25,58.971,25.3,1731.2,65.574
5/13/2020 14:25,58.971,25.3,1741.2,65.574
5/13/2020 14:25,58.971,25.3,1736.2,65.574
5/13/2020 14:25,58.928,25.4,1738.7,65.574
5/13/2020 14:25,58.928,25.4,1733.7,65.574
5/13/2020 14:25,58.928,25.5,1723.7,65.574
5/13/2020 14:25,58.928,25.5,1723.7,65.574
5/13/2020 14:25,58.928,25.6,1731.2,65.574
5/13/2020 14:25,58.928,25.6,1738.7,65.574
5/13/2020 14:25,58.928,25.7,1743.7,65.574
5/13/2020 14:25,58.928,25.7,1748.7,65.574
5/13/2020 14:25,58.928,25.8,1753.7,65.574
5/13/2020 14:25,58.885,25.9,1761.2,65.574
5/13/2020 14:25,58.885,25.9,1758.7,65.574
5/13/2020 14:25,58.885,25.9,1753.7,65.574
5/13/2020 14:25,58.885,26,1751.2,65.574
5/13/2020 14:25,58.885,26,1756.2,65.574
5/13/2020 14:25,58.885,26,1758.7,65.574
5/13/2020 14:25,58.885,26,1763.7,65.574
5/13/2020 14:25,58.885,26,1763.7,65.574
5/13/2020 14:25,58.885,26,1766.2,65.574
5/13/2020 14:25,58.842,26,1768.7,65.574
5/13/2020 14:25,58.885,25.9,1763.7,65.574
5/13/2020 14:25,58.842,25.9,1766.2,65.574
5/13/2020 14:25,58.842,25.9,1743.7,65.574
5/13/2020 14:25,58.842,25.9,1746.2,65.574
5/13/2020 14:25,58.842,25.9,1761.2,65.574
5/13/2020 14:25,58.842,25.9,1768.7,65.574
5/13/2020 14:25,58.842,25.8,1771.2,65.574
5/13/2020 14:25,58.842,25.8,1773.7,65.574
5/13/2020 14:25,58.798,25.8,1776.2,65.574
5/13/2020 14:25,58.798,25.9,1768.7,65.574
5/13/2020 14:25,58.798,25.9,1771.2,65.574
5/13/2020 14:25,58.798,26,1771.2,65.574
5/13/2020 14:25,58.798,26.1,1776.2,65.574
5/13/2020 14:25,58.798,26.3,1768.7,65.574
5/13/2020 14:25,58.755,26.5,1756.2,65.574
5/13/2020 14:25,58.755,26.6,1733.7,65.574
5/13/2020 14:25,58.755,26.7,1736.2,65.574
5/13/2020 14:25,58.755,26.8,1763.7,65.574
5/13/2020 14:25,58.755,26.8,1763.7,65.574
5/13/2020 14:25,58.755,26.8,1733.7,65.574
5/13/2020 14:25,58.755,26.6,1663.7,65.574
5/13/2020 14:25,58.755,26.5,1606.2,65.574
5/13/2020 14:26,58.755,26.5,1666.2,65.574
5/13/2020 14:26,58.755,26.4,1721.2,65.574
5/13/2020 14:26,58.755,26.3,1741.2,65.574
